회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
(주)골프존뉴딘홀딩스,121440,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)골프존뉴딘홀딩스,121440,2022/12,46,도매 및 소매업,도매 및 상품 중개업
(주)공구우먼,366030,2017/12,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2018/12,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2019/12,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2020/12,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2021/12,47,도매 및 소매업,소매업; 자동차 제외
(주)공구우먼,366030,2022/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광림,014200,2011/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2012/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2013/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2014/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2015/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2016/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2017/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2018/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2019/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2020/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2021/12,30,제조업,자동차 및 트레일러 제조업
(주)광림,014200,2022/12,30,제조업,자동차 및 트레일러 제조업
(주)광명전기,017040,2011/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2012/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2013/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2014/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2015/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2016/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2017/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2018/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2019/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2020/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2021/12,28,제조업,전기장비 제조업
(주)광명전기,017040,2022/12,28,제조업,전기장비 제조업
(주)광무,029480,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광무,029480,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)광주신세계,037710,2011/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2012/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2013/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2014/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2015/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2016/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2017/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2018/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2019/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2020/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2021/12,47,도매 및 소매업,소매업; 자동차 제외
(주)광주신세계,037710,2022/12,47,도매 및 소매업,소매업; 자동차 제외
(주)구스앤홈,329050,2017/12,13,제조업,섬유제품 제조업; 의복제외
(주)구스앤홈,329050,2018/12,13,제조업,섬유제품 제조업; 의복제외
(주)구스앤홈,329050,2019/12,13,제조업,섬유제품 제조업; 의복제외
(주)구스앤홈,329050,2020/12,13,제조업,섬유제품 제조업; 의복제외
(주)구영테크,053270,2011/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2012/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2013/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2014/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2015/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2016/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2017/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2018/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2019/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2020/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2021/12,30,제조업,자동차 및 트레일러 제조업
(주)구영테크,053270,2022/12,30,제조업,자동차 및 트레일러 제조업
(주)국동,005320,2011/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2012/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2013/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2014/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2015/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2016/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국동,005320,2022/12,46,도매 및 소매업,도매 및 상품 중개업
(주)국보,001140,2011/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2012/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2013/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2014/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2015/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2016/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2017/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2018/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2019/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2020/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2021/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보,001140,2022/12,49,운수 및 창고업,육상운송 및 파이프라인 운송업
(주)국보디자인,066620,2011/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2012/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2013/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2014/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2015/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2016/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2017/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2018/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2019/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2020/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2021/12,42,건설업,전문직별 공사업
(주)국보디자인,066620,2022/12,42,건설업,전문직별 공사업
(주)국순당,043650,2011/12,11,제조업,음료 제조업
(주)국순당,043650,2012/12,11,제조업,음료 제조업
(주)국순당,043650,2013/12,11,제조업,음료 제조업
(주)국순당,043650,2014/12,11,제조업,음료 제조업
(주)국순당,043650,2015/12,11,제조업,음료 제조업
(주)국순당,043650,2016/12,11,제조업,음료 제조업
(주)국순당,043650,2017/12,11,제조업,음료 제조업
(주)국순당,043650,2018/12,11,제조업,음료 제조업
(주)국순당,043650,2019/12,11,제조업,음료 제조업
(주)국순당,043650,2020/12,11,제조업,음료 제조업
(주)국순당,043650,2021/12,11,제조업,음료 제조업
(주)국순당,043650,2022/12,11,제조업,음료 제조업
(주)국영지앤엠,006050,2011/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2012/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2013/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2014/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2015/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2016/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2017/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2018/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2019/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2020/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2021/12,23,제조업,비금속 광물제품 제조업
(주)국영지앤엠,006050,2022/12,23,제조업,비금속 광물제품 제조업
(주)국전약품,307750,2018/12,21,제조업,의료용 물질 및 의약품 제조업
(주)국전약품,307750,2019/12,21,제조업,의료용 물질 및 의약품 제조업
(주)국전약품,307750,2020/12,21,제조업,의료용 물질 및 의약품 제조업
(주)국전약품,307750,2021/12,21,제조업,의료용 물질 및 의약품 제조업
(주)국전약품,307750,2022/12,21,제조업,의료용 물질 및 의약품 제조업
(주)그래디언트,035080,2011/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2012/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2013/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2014/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2015/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2016/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2017/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2018/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2019/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2020/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2021/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그래디언트,035080,2022/12,47,도매 및 소매업,소매업; 자동차 제외
(주)그리티,204020,2011/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2012/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2013/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2014/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2015/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2016/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2017/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2018/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2019/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2020/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2021/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그리티,204020,2022/12,14,제조업,"의복, 의복 액세서리 및 모피제품 제조업"
(주)그린플러스,186230,2011/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2012/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2013/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2014/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2015/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2016/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2017/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2018/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2019/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2020/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2021/12,24,제조업,1차 금속 제조업
(주)그린플러스,186230,2022/12,24,제조업,1차 금속 제조업
(주)극동자동화,272420,2014/12,42,건설업,전문직별 공사업
(주)극동자동화,272420,2015/12,42,건설업,전문직별 공사업
(주)극동자동화,272420,2016/12,42,건설업,전문직별 공사업
(주)극동자동화,272420,2017/12,42,건설업,전문직별 공사업
(주)글로벌스탠다드테크놀로지,083450,2011/12,29,제조업,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2012/12,29,제조업,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2013/12,29,제조업,기타 기계 및 장비 제조업
(주)글로벌스탠다드테크놀로지,083450,2014/12,29,제조업,기타 기계 및 장비 제조업
