회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
(주)나스미디어,089600,2020/12,368,20501000,2000/03/13,10.68,59.84
(주)나스미디어,089600,2021/12,424,22094000,2000/03/13,10.08,59.84
(주)나이벡,138610,2011/12,29,890402,2004/02/20,0.33,34.18
(주)나이벡,138610,2012/12,31,1001510,2004/02/20,0.37,33.92
(주)나이벡,138610,2013/12,45,1093750,2004/02/20,0.01,33.92
(주)나이벡,138610,2014/12,44,1277343,2004/02/20,0.12,32.65
(주)나이벡,138610,2015/12,50,1272444,2004/02/20,0.49,26.78
(주)나이벡,138610,2016/12,57,1903416,2004/02/20,0.54,25.94
(주)나이벡,138610,2017/12,55,2073208,2004/02/20,0.75,23.46
(주)나이벡,138610,2018/12,58,2128003,2004/02/20,0.93,22.09
(주)나이벡,138610,2019/12,71,2717426,2004/02/20,1.33,21.8
(주)나이벡,138610,2020/12,66,2635052,2004/02/20,0.75,21.73
(주)나이벡,138610,2021/12,71,3071544,2004/02/20,1.02,21.72
(주)나이스디앤비,130580,2011/12,97,5454000,2002/11/01,39.22,35.04
(주)나이스디앤비,130580,2012/12,103,5871000,2002/11/01,39.43,35.04
(주)나이스디앤비,130580,2013/12,98,6177000,2002/11/01,39.29,34.99
(주)나이스디앤비,130580,2014/12,111,6524000,2002/11/01,40.96,34.99
(주)나이스디앤비,130580,2015/12,114,7632000,2002/11/01,41.63,34.97
(주)나이스디앤비,130580,2016/12,154,7838000,2002/11/01,41.01,34.97
(주)나이스디앤비,130580,2017/12,204,10489000,2002/11/01,51.16,34.97
(주)나이스디앤비,130580,2018/12,262,14067000,2002/11/01,51.06,34.97
(주)나이스디앤비,130580,2019/12,294,17659000,2002/11/01,42.77,34.97
(주)나이스디앤비,130580,2020/12,330,20210000,2002/11/01,44.26,34.97
(주)나이스디앤비,130580,2021/12,368,22314000,2002/11/01,45.43,34.97
(주)나이코,192240,2012/12,,,2011/05/09,,
(주)나이코,192240,2013/12,43,1237016,2011/05/09,,99.89
(주)나이코,192240,2014/12,51,1341908,2011/05/09,,99.87
(주)나이코,192240,2015/12,54,1575449,2011/05/09,,99.88
(주)나인테크,267320,2017/12,4,0,2017/03/22,0.01,7.96
(주)나인테크,267320,2018/12,4,0,2017/03/22,0,7.07
(주)나인테크,267320,2019/12,4,0,2017/03/22,0,6.27
(주)나인테크,267320,2020/12,97,4766000,2017/03/22,0.29,33.2
(주)나인테크,267320,2021/12,122,5479000,2017/03/22,0.93,33.2
(주)내츄럴엔도텍,168330,2012/12,,,2001/05/31,,
(주)내츄럴엔도텍,168330,2013/12,47,2350368,2001/05/31,0,31.93
(주)내츄럴엔도텍,168330,2014/12,79,3792190,2001/05/31,20.74,29.23
(주)내츄럴엔도텍,168330,2015/12,62,2350030,2001/05/31,6.46,19.66
(주)내츄럴엔도텍,168330,2016/12,69,2860038,2001/05/31,3.08,19.39
(주)내츄럴엔도텍,168330,2017/12,64,2750743,2001/05/31,3.68,18.47
(주)내츄럴엔도텍,168330,2018/12,68,2967165,2001/05/31,5.03,18.09
(주)내츄럴엔도텍,168330,2019/12,75,3406880,2001/05/31,3.63,17.97
(주)내츄럴엔도텍,168330,2020/12,74,2491065,2001/05/31,3.28,17.66
(주)내츄럴엔도텍,168330,2021/12,67,2566886,2001/05/31,1.32,23.71
(주)네오리진,094860,2011/12,70,3345000,2007/02/20,0.23,27.22
(주)네오리진,094860,2012/12,140,3426000,2007/02/20,0.01,21.04
(주)네오리진,094860,2013/12,130,5274000,2007/02/20,0.16,16.57
(주)네오리진,094860,2014/12,127,6408000,2007/02/20,0.13,16.48
(주)네오리진,094860,2015/12,60,2787000,2007/02/20,0.08,13.61
(주)네오리진,094860,2016/12,55,2429000,2007/02/20,0.21,11.93
(주)네오리진,094860,2017/12,49,2398000,2007/02/20,0.6,11.93
(주)네오리진,094860,2018/12,43,2193000,2007/02/20,1.14,11.93
(주)네오리진,094860,2019/12,43,2295000,2007/02/20,2.29,11.23
(주)네오리진,094860,2020/12,49,2732000,2007/02/20,1.88,10.58
(주)네오리진,094860,2021/12,52,3069000,2007/02/20,8.12,15.25
(주)네오셈,253590,2016/12,,,2016/09/05,,
(주)네오셈,253590,2017/12,,,2016/09/05,,
(주)네오셈,253590,2018/12,1,0,2016/09/05,0.04,9.8
(주)네오셈,253590,2019/12,81,3640528,2016/09/05,0,63.39
(주)네오셈,253590,2020/12,90,4283876,2016/09/05,0,64.78
(주)네오셈,253590,2021/12,109,4403834,2016/09/05,0,64.55
(주)네오오토,212560,2011/12,,,2010/01/01,,
(주)네오오토,212560,2012/12,,,2010/01/01,,
(주)네오오토,212560,2013/12,,,2010/01/01,,
(주)네오오토,212560,2014/12,,,2010/01/01,,
(주)네오오토,212560,2015/12,98,6519000,2010/01/01,0.13,68.16
(주)네오오토,212560,2016/12,95,4632000,2010/01/01,2.21,57.49
(주)네오오토,212560,2017/12,106,5033000,2010/01/01,1.95,57.6
(주)네오오토,212560,2018/12,104,4563000,2010/01/01,0.23,57.88
(주)네오오토,212560,2019/12,109,5479000,2010/01/01,3.91,54.5
(주)네오오토,212560,2020/12,107,5855000,2010/01/01,3.38,52.28
(주)네오오토,212560,2021/12,112,6814000,2010/01/01,3.55,51.18
(주)네오위즈,095660,2011/12,1204,59373000,2007/04/26,29.58,31.51
(주)네오위즈,095660,2012/12,900,55173000,2007/04/26,15.64,36.29
(주)네오위즈,095660,2013/12,610,36447000,2007/04/26,7.15,36.74
(주)네오위즈,095660,2014/12,506,30762000,2007/04/26,8.51,36.32
(주)네오위즈,095660,2015/12,416,22295000,2007/04/26,5.84,36.13
(주)네오위즈,095660,2016/12,403,22137000,2007/04/26,6.01,35.93
(주)네오위즈,095660,2017/12,296,17491000,2007/04/26,6.57,35.85
(주)네오위즈,095660,2018/12,353,19625000,2007/04/26,8.84,35.86
(주)네오위즈,095660,2019/12,488,28148000,2007/04/26,11.95,37.52
(주)네오위즈,095660,2020/12,912,31079000,2007/04/26,15.91,37.12
(주)네오위즈,095660,2021/12,964,70079000,2007/04/26,14.1,37.37
(주)네오위즈홀딩스,042420,2011/12,10,261000,1997/06/06,19.63,41.63
(주)네오위즈홀딩스,042420,2012/12,25,1815000,1997/06/06,16.15,42.27
(주)네오위즈홀딩스,042420,2013/12,3,110000,1997/06/06,13.23,42.29
(주)네오위즈홀딩스,042420,2014/12,2,72000,1997/06/06,19.49,41.63
(주)네오위즈홀딩스,042420,2015/12,4,70000,1997/06/06,15.78,41.62
(주)네오위즈홀딩스,042420,2016/12,4,129000,1997/06/06,12,43.03
(주)네오위즈홀딩스,042420,2017/12,3,90000,1997/06/06,7.37,43.03
(주)네오위즈홀딩스,042420,2018/12,4,154000,1997/06/06,7.45,42.44
(주)네오위즈홀딩스,042420,2019/12,5,229000,1997/06/06,9.9,42.44
(주)네오위즈홀딩스,042420,2020/12,5,279000,1997/06/06,7.95,42.44
(주)네오위즈홀딩스,042420,2021/12,5,299000,1997/06/06,2.99,42.5
(주)네오이뮨텍,950220,2019/12,,,2014/01/29,,
(주)네오이뮨텍,950220,2020/12,40,0,2014/01/29,,32.06
(주)네오이뮨텍,950220,2021/12,72,0,2014/01/29,10.86,27.07
(주)네오크레마,311390,2016/12,,,2007/01/08,,
(주)네오크레마,311390,2017/12,,,2007/01/08,,
(주)네오크레마,311390,2018/12,,,2007/01/08,,
(주)네오크레마,311390,2019/12,58,1946000,2007/01/08,0.7,49.87
(주)네오크레마,311390,2020/12,64,2570000,2007/01/08,1.23,48.94
(주)네오크레마,311390,2021/12,62,2519000,2007/01/08,4.67,48.49
(주)네오티스,085910,2011/12,199,4842787,2000/08/18,13.35,41.26
(주)네오티스,085910,2012/12,233,6707661,2000/08/18,13.37,44.76
(주)네오티스,085910,2013/12,203,6283507,2000/08/18,13.97,42.89
(주)네오티스,085910,2014/12,220,6713010,2000/08/18,12.83,42.7
(주)네오티스,085910,2015/12,207,6990576,2000/08/18,9.78,46.75
(주)네오티스,085910,2016/12,221,7938173,2000/08/18,9.8,42.7
(주)네오티스,085910,2017/12,218,8439613,2000/08/18,9.5,42.5
(주)네오티스,085910,2018/12,219,8884764,2000/08/18,8.97,48.4
(주)네오티스,085910,2019/12,208,8542193,2000/08/18,9.43,49.45
(주)네오티스,085910,2020/12,206,8011259,2000/08/18,8.96,50.89
(주)네오티스,085910,2021/12,218,9624951,2000/08/18,9.09,47.67
(주)네오팜,092730,2011/12,66,2554000,2000/07/01,18.86,39.86
(주)네오팜,092730,2012/12,78,2919000,2000/07/01,18.83,38.92
(주)네오팜,092730,2013/12,76,2632000,2000/07/01,16.19,38.86
(주)네오팜,092730,2014/12,79,3045000,2000/07/01,11.58,38.66
(주)네오팜,092730,2015/12,87,4613000,2000/07/01,5.26,26.26
(주)네오팜,092730,2016/12,91,5170000,2000/07/01,7.05,31.49
(주)네오팜,092730,2017/12,104,6032000,2000/07/01,11.71,32.83
(주)네오팜,092730,2018/12,117,6859000,2000/07/01,16.44,32.83
(주)네오팜,092730,2019/12,128,8061000,2000/07/01,17.35,38.93
(주)네오팜,092730,2020/12,132,7511000,2000/07/01,11.73,38.95
(주)네오팜,092730,2021/12,127,7129000,2000/07/01,11.74,38.95
(주)네오퍼플,028090,2011/12,46,2158174,1966/11/25,0.21,14.35
(주)네오퍼플,028090,2012/12,38,1969000,1966/11/25,,9.16
(주)네오펙트,290660,2017/12,,,2010/06/03,,
(주)네오펙트,290660,2018/12,64,2209007,2010/06/03,1.52,29.7
(주)네오펙트,290660,2019/12,105,3560852,2010/06/03,0.56,29.28
(주)네오펙트,290660,2020/12,72,2885745,2010/06/03,0.53,23.34
(주)네오펙트,290660,2021/12,60,3194662,2010/06/03,1.24,19.97
(주)네온테크,306620,2018/12,,,2018/08/24,0.08,16.53
(주)네온테크,306620,2019/12,,,2018/08/24,0,16.53
(주)네온테크,306620,2020/12,126,4690176,2018/08/24,0.17,69.87
(주)네온테크,306620,2021/12,143,5622826,2018/08/24,2.05,65.14
(주)네이블커뮤니케이션즈,153460,2011/12,,,2003/01/29,0,
(주)네이블커뮤니케이션즈,153460,2012/12,190,8475029,2003/01/29,1.46,38.23
(주)네이블커뮤니케이션즈,153460,2013/12,186,9386756,2003/01/29,4.83,35.55
(주)네이블커뮤니케이션즈,153460,2014/12,168,8538874,2003/01/29,7.68,24.3
(주)네이블커뮤니케이션즈,153460,2015/12,167,8673130,2003/01/29,5.03,24.1
(주)네이블커뮤니케이션즈,153460,2016/12,172,8803995,2003/01/29,3.48,24.86
(주)네이블커뮤니케이션즈,153460,2017/12,176,9781290,2003/01/29,0,24.86
(주)네이블커뮤니케이션즈,153460,2018/12,152,9457747,2003/01/29,0.59,24.86
(주)네이블커뮤니케이션즈,153460,2019/12,115,7299460,2003/01/29,0.34,24.86
(주)네이블커뮤니케이션즈,153460,2020/12,104,6468699,2003/01/29,0,66.92
(주)네이블커뮤니케이션즈,153460,2021/12,111,7228647,2003/01/29,1.33,67.2
(주)네이처셀,007390,2011/12,70,1705000,1971/08/06,0.03,29.89
(주)네이처셀,007390,2012/12,69,2127000,1971/08/06,0.33,26.51
(주)네이처셀,007390,2013/12,67,2065000,1971/08/06,0,34.72
(주)네이처셀,007390,2014/12,86,2533894,1971/08/06,0.42,32.11
(주)네이처셀,007390,2015/12,100,3483670,1971/08/06,0.89,27.09
(주)네이처셀,007390,2016/12,98,3446162,1971/08/06,0.56,26.04
(주)네이처셀,007390,2017/12,134,4314427,1971/08/06,1.13,25.85
(주)네이처셀,007390,2018/12,70,2691574,1971/08/06,4.65,24.52
(주)네이처셀,007390,2019/12,96,4056825,1971/08/06,3.07,23.64
(주)네이처셀,007390,2020/12,99,3754744,1971/08/06,5.73,23.64
(주)네이처셀,007390,2021/12,128,4466000,1971/08/06,6.89,22.59
(주)네패스,033640,2011/12,427,14718557,1990/12/27,5.61,27.26
(주)네패스,033640,2012/12,562,22600027,1990/12/27,7.6,26.93
(주)네패스,033640,2013/12,604,23155606,1990/12/27,4.52,27.24
(주)네패스,033640,2014/12,558,22613835,1990/12/27,5.47,27.4
(주)네패스,033640,2015/12,588,21930127,1990/12/27,6.3,27.4
(주)네패스,033640,2016/12,634,30846234,1990/12/27,11.08,27.41
(주)네패스,033640,2017/12,679,33298438,1990/12/27,12.9,27.22
(주)네패스,033640,2018/12,683,36362695,1990/12/27,7.66,26.04
(주)네패스,033640,2019/12,717,38563273,1990/12/27,9.4,25.9
(주)네패스,033640,2020/12,583,32524750,1990/12/27,8.29,25.88
(주)네패스,033640,2021/12,663,39427732,1990/12/27,7.85,25.71
(주)네패스아크,330860,2019/12,,,2019/04/01,,
(주)네패스아크,330860,2020/12,124,5548172,2019/04/01,0.22,59.91
(주)네패스아크,330860,2021/12,187,7297000,2019/04/01,1.69,55.09
(주)넥스지,081970,2011/12,83,3609413,2001/10/24,0.11,44.3
(주)넥스지,081970,2012/12,97,4601229,2001/10/24,0.31,43.4
(주)넥스지,081970,2013/12,109,4547000,2001/10/24,0.42,36.84
(주)넥스지,081970,2014/12,140,5384000,2001/10/24,0.16,36.84
(주)넥스지,081970,2015/12,157,6518000,2001/10/24,0.32,36.84
(주)넥스지,081970,2016/12,154,6554000,2001/10/24,3.34,38.65
(주)넥스지,081970,2017/12,114,6275000,2001/10/24,0.11,18.75
(주)넥스턴바이오사이언스,089140,2011/12,51,2007991,2000/07/18,2.53,27.54
(주)넥스턴바이오사이언스,089140,2012/12,53,2096195,2000/07/18,2.92,27.54
(주)넥스턴바이오사이언스,089140,2013/12,61,2395425,2000/07/18,1.77,27.54
(주)넥스턴바이오사이언스,089140,2014/12,60,2005335,2000/07/18,2.31,27.54
(주)넥스턴바이오사이언스,089140,2015/12,55,1920432,2000/07/18,2.37,27.08
(주)넥스턴바이오사이언스,089140,2016/12,63,2532982,2000/07/18,2.74,40.5
(주)넥스턴바이오사이언스,089140,2017/12,70,2619398,2000/07/18,1.54,41.49
(주)넥스턴바이오사이언스,089140,2018/12,69,3121719,2000/07/18,2.08,33.61
(주)넥스턴바이오사이언스,089140,2019/12,69,3081433,2000/07/18,1.76,33.61
(주)넥스턴바이오사이언스,089140,2020/12,64,2666399,2000/07/18,1.88,33.61
(주)넥스턴바이오사이언스,089140,2021/12,61,2523864,2000/07/18,2.34,13.55
(주)넥스트아이,137940,2011/12,62,2783467,1998/09/07,0,40.24
(주)넥스트아이,137940,2012/12,74,3288958,1998/09/07,0,41.11
(주)넥스트아이,137940,2013/12,82,3997000,1998/09/07,0,40.5
(주)넥스트아이,137940,2014/12,95,4134000,1998/09/07,0,41.4
(주)넥스트아이,137940,2015/12,93,4303000,1998/09/07,0,41.54
(주)넥스트아이,137940,2016/12,115,5124813,1998/09/07,17.1,46.58
(주)넥스트아이,137940,2017/12,116,4933062,1998/09/07,26.8,20.35
(주)넥스트아이,137940,2018/12,122,6228813,1998/09/07,56.37,29.27
(주)넥스트아이,137940,2019/12,124,5997450,1998/09/07,56.61,29.27
(주)넥스트아이,137940,2020/12,113,6123998,1998/09/07,49.81,29.27
(주)넥스트아이,137940,2021/12,44,3423380,1998/09/07,33.79,17.33
(주)넥스트엔터테인먼트월드,160550,2013/12,,,2008/06/25,,
(주)넥스트엔터테인먼트월드,160550,2014/12,30,1581663,2008/06/25,13.94,37.47
(주)넥스트엔터테인먼트월드,160550,2015/12,41,1615129,2008/06/25,14.96,37.47
(주)넥스트엔터테인먼트월드,160550,2016/12,55,2745059,2008/06/25,14.07,37.47
(주)넥스트엔터테인먼트월드,160550,2017/12,95,3251230,2008/06/25,15.22,37.47
(주)넥스트엔터테인먼트월드,160550,2018/12,91,4223516,2008/06/25,14.38,36.61
(주)넥스트엔터테인먼트월드,160550,2019/12,72,3172321,2008/06/25,14.9,36.61
(주)넥스트엔터테인먼트월드,160550,2020/12,29,1323854,2008/06/25,16.83,36.61
(주)넥스트엔터테인먼트월드,160550,2021/12,25,1235703,2008/06/25,9.69,36.61
(주)넥스트칩,396270,2020/12,,,2019/01/02,,
(주)넥스트칩,396270,2021/12,,,2019/01/02,,
(주)넥스틴,348210,2014/12,,,2010/07/01,,
(주)넥스틴,348210,2015/12,,,2010/07/01,,
(주)넥스틴,348210,2016/12,,,2010/07/01,,
(주)넥스틴,348210,2017/12,,,2010/07/01,,
(주)넥스틴,348210,2018/12,,,2010/07/01,,
(주)넥스틴,348210,2019/12,,,2010/07/01,,
(주)넥스틴,348210,2020/12,46,3892589,2010/07/01,6.9,34.87
(주)넥스틴,348210,2021/12,59,5387725,2010/07/01,14.23,28.22
(주)넥슨게임즈,225570,2015/12,,,2015/07/14,0.28,13.8
(주)넥슨게임즈,225570,2016/12,,,2015/07/14,0.14,13.8
(주)넥슨게임즈,225570,2017/12,329,13945821,2015/07/14,0.15,51.87
(주)넥슨게임즈,225570,2018/12,407,31459202,2015/07/14,0.27,56.86
(주)넥슨게임즈,225570,2019/12,488,26766456,2015/07/14,0.56,63.98
(주)넥슨게임즈,225570,2020/12,537,38967395,2015/07/14,1.51,63.99
(주)넥슨게임즈,225570,2021/12,676,44133717,2015/07/14,1.37,63.96
(주)넵튠,217270,2015/12,1,0,2015/03/19,0.16,5.98
(주)넵튠,217270,2016/12,80,3672160,2015/03/19,0,53.48
(주)넵튠,217270,2017/12,107,5205964,2015/03/19,0.06,49.55
(주)넵튠,217270,2018/12,92,6126553,2015/03/19,0.22,43.91
(주)넵튠,217270,2019/12,35,2124806,2015/03/19,1.56,30.72
(주)넵튠,217270,2020/12,59,3072798,2015/03/19,0.42,29.91
(주)넵튠,217270,2021/12,61,3998538,2015/03/19,1.16,47.95
(주)넷웨이브,047730,2011/12,63,1154550,1993/05/07,4.44,9.04
(주)노랑풍선,104620,2011/12,,,2001/08/13,,
(주)노랑풍선,104620,2012/12,,,2001/08/13,,
(주)노랑풍선,104620,2013/12,,,2001/08/13,,
(주)노랑풍선,104620,2014/12,,,2001/08/13,,
(주)노랑풍선,104620,2015/12,,,2001/08/13,,
(주)노랑풍선,104620,2016/12,,,2001/08/13,,
(주)노랑풍선,104620,2017/12,,,2001/08/13,,
(주)노랑풍선,104620,2018/12,626,18724000,2001/08/13,,78.55
(주)노랑풍선,104620,2019/12,553,20572000,2001/08/13,0.22,67.7
(주)노랑풍선,104620,2020/12,445,7826558,2001/08/13,1.64,60.58
(주)노랑풍선,104620,2021/12,298,6453024,2001/08/13,0.41,42.03
(주)노바렉스,194700,2011/12,,,2008/11/27,,
(주)노바렉스,194700,2012/12,,,2008/11/27,,
(주)노바렉스,194700,2013/12,,,2008/11/27,,
(주)노바렉스,194700,2014/12,,,2008/11/27,,
(주)노바렉스,194700,2015/12,,,2008/11/27,,
(주)노바렉스,194700,2016/12,,,2008/11/27,,
(주)노바렉스,194700,2017/12,,,2008/11/27,,
(주)노바렉스,194700,2018/12,227,10052808,2008/11/27,0.13,33.46
(주)노바렉스,194700,2019/12,271,12202007,2008/11/27,1.02,39
(주)노바렉스,194700,2020/12,309,14468439,2008/11/27,1.25,37.41
(주)노바렉스,194700,2021/12,383,17388879,2008/11/27,1.7,37.33
(주)노바텍,285490,2017/12,,,2007/03/01,,
(주)노바텍,285490,2018/12,29,1602265,2007/03/01,0.49,70.24
(주)노바텍,285490,2019/12,35,1941000,2007/03/01,0.57,72.56
(주)노바텍,285490,2020/12,35,3154000,2007/03/01,3.25,57.25
(주)노바텍,285490,2021/12,37,2941000,2007/03/01,1.32,56.74
(주)노블엠앤비,106520,2011/12,,,2000/03/14,0,
(주)노블엠앤비,106520,2012/12,260,6977854,2000/03/14,0,29.21
(주)노블엠앤비,106520,2013/12,332,11645291,2000/03/14,3.74,27.85
(주)노블엠앤비,106520,2014/12,318,11429445,2000/03/14,2.74,17.75
(주)노블엠앤비,106520,2015/12,306,9191250,2000/03/14,0.4,19.86
(주)노블엠앤비,106520,2016/12,446,7634186,2000/03/14,0.86,9.93
(주)노블엠앤비,106520,2017/12,193,6837750,2000/03/14,0.51,8.53
(주)노블엠앤비,106520,2018/12,192,7910530,2000/03/14,5.15,5.84
(주)노블엠앤비,106520,2019/12,129,6346830,2000/03/14,4.09,4.63
(주)노블엠앤비,106520,2020/12,100,5417780,2000/03/14,2.48,3.56
(주)노블엠앤비,106520,2021/12,165,5142960,2000/03/14,1.46,44.67
(주)노터스,278650,2016/12,,,2012/04/19,,
(주)노터스,278650,2017/12,,,2012/04/19,,
(주)노터스,278650,2018/12,,,2012/04/19,,
(주)노터스,278650,2019/12,103,4255946,2012/04/19,0.31,48.79
(주)노터스,278650,2020/12,147,5857604,2012/04/19,2.07,48.53
(주)노터스,278650,2021/12,181,8233286,2012/04/19,1.94,48.26
(주)녹십자셀,031390,2011/12,56,1927000,1992/09/17,0.48,5.54
(주)녹십자셀,031390,2012/12,50,1623000,1992/09/17,1.47,22.38
(주)녹십자셀,031390,2013/12,54,1553000,1992/09/17,2.21,22.15
(주)녹십자셀,031390,2014/12,51,1557000,1992/09/17,3.19,25.5
(주)녹십자셀,031390,2015/12,78,2886273,1992/09/17,5.13,27.48
(주)녹십자셀,031390,2016/12,87,3289000,1992/09/17,2.78,30.51
(주)녹십자셀,031390,2017/12,142,5747083,1992/09/17,8.29,30.07
(주)녹십자셀,031390,2018/12,199,8673445,1992/09/17,6.15,29.67
(주)녹십자셀,031390,2019/12,235,10418445,1992/09/17,6.4,29.09
(주)녹십자셀,031390,2020/12,268,13206686,1992/09/17,5.99,28.17
(주)녹십자엠에스,142280,2011/12,,,2003/12/30,,
(주)녹십자엠에스,142280,2012/12,,,2003/12/30,,
(주)녹십자엠에스,142280,2013/12,,,2003/12/30,,
(주)녹십자엠에스,142280,2014/12,166,6747903,2003/12/30,0.67,71.98
(주)녹십자엠에스,142280,2015/12,175,7184000,2003/12/30,0.24,70.67
(주)녹십자엠에스,142280,2016/12,170,7492000,2003/12/30,0.37,68.32
(주)녹십자엠에스,142280,2017/12,183,8004000,2003/12/30,0.76,67.2
(주)녹십자엠에스,142280,2018/12,189,8466000,2003/12/30,0.93,63.74
(주)녹십자엠에스,142280,2019/12,165,8252000,2003/12/30,1.45,54.38
(주)녹십자엠에스,142280,2020/12,141,8350000,2003/12/30,0.24,54.08
(주)녹십자엠에스,142280,2021/12,151,7049000,2003/12/30,0.57,53.9
(주)녹십자웰빙,234690,2016/12,,,2004/09/02,,
(주)녹십자웰빙,234690,2017/12,,,2004/09/02,,
(주)녹십자웰빙,234690,2018/12,,,2004/09/02,,
(주)녹십자웰빙,234690,2019/12,204,11835000,2004/09/02,0.56,45.77
(주)녹십자웰빙,234690,2020/12,230,12800000,2004/09/02,0.99,43.76
(주)녹십자웰빙,234690,2021/12,269,17293000,2004/09/02,1.43,40.75
(주)녹원씨엔아이,065560,2011/12,166,5905523,1987/05/07,0.62,19.63
(주)녹원씨엔아이,065560,2012/12,142,4876993,1987/05/07,1.96,14.65
(주)녹원씨엔아이,065560,2013/12,66,3110189,1987/05/07,0.21,14.55
(주)녹원씨엔아이,065560,2014/12,33,662312,1987/05/07,0.05,21.47
(주)녹원씨엔아이,065560,2015/12,35,908182,1987/05/07,0.92,13.76
(주)녹원씨엔아이,065560,2016/12,26,926236,1987/05/07,0.32,6.74
(주)녹원씨엔아이,065560,2017/12,17,612000,1987/05/07,0.42,18.74
(주)녹원씨엔아이,065560,2018/12,107,4183470,1987/05/07,0.58,20.48
(주)녹원씨엔아이,065560,2019/12,86,3845000,1987/05/07,2.12,18.09
