회사명,거래소코드,회계년도,[제조]      단기차입금(요약)(IFRS),[제조]      유동성장기부채(요약)(IFRS),[제조]      단기차입금(요약)(IFRS연결),[제조]      유동성장기부채(요약)(IFRS연결)
페이퍼코리아(주),001020,2017/12,93159,3400,109471,4394
페이퍼코리아(주),001020,2018/12,131523,123273,147114,123633
페이퍼코리아(주),001020,2019/12,41003,25673,56118,80999
페이퍼코리아(주),001020,2020/12,30670,151990,44900,151600
페이퍼코리아(주),001020,2021/12,12576,50683,29448,88688
평산차업집단유한공사,950010,2011/09,,,7266,0
평산차업집단유한공사,950010,2012/09,,,0,0
평산차업집단유한공사,950010,2013/09,,,5942,0
평산차업집단유한공사,950010,2013/12,,,4115,0
평산차업집단유한공사,950010,2014/12,,,2480,67188
평화산업(주),090080,2011/12,2847,11,2847,11
평화산업(주),090080,2012/12,0,0,0,0
평화산업(주),090080,2013/12,3100,15000,3100,15000
평화산업(주),090080,2014/12,0,5000,0,5000
평화산업(주),090080,2015/12,1024,31800,1024,31800
평화산업(주),090080,2016/12,13000,11600,13000,11600
평화산업(주),090080,2017/12,19600,8000,19600,8000
평화산업(주),090080,2018/12,51189,15000,51189,15000
평화산업(주),090080,2019/12,61143,18000,61143,18000
평화산업(주),090080,2020/12,56256,15000,56256,15000
평화산업(주),090080,2021/12,0,58450,0,58450
평화홀딩스(주),010770,2011/12,0,50000,142791,54325
평화홀딩스(주),010770,2012/12,0,0,108537,19223
평화홀딩스(주),010770,2013/12,0,15000,107948,65774
평화홀딩스(주),010770,2014/12,5000,20000,40833,35420
평화홀딩스(주),010770,2015/12,5000,2578,39066,41718
평화홀딩스(주),010770,2016/12,5000,47500,54011,24120
평화홀딩스(주),010770,2017/12,5000,10000,80748,34000
평화홀딩스(주),010770,2018/12,15000,0,138782,17568
평화홀딩스(주),010770,2019/12,28330,32400,175141,54989
평화홀딩스(주),010770,2020/12,44160,0,193065,18279
평화홀딩스(주),010770,2021/12,39000,0,211758,3880
포스코스틸리온(주),058430,2011/12,113950,0,,
포스코스틸리온(주),058430,2012/12,139004,0,,
포스코스틸리온(주),058430,2013/12,149519,0,149519,0
포스코스틸리온(주),058430,2014/12,137708,0,137708,0
포스코스틸리온(주),058430,2015/12,98333,0,105365,0
포스코스틸리온(주),058430,2016/12,57490,0,64741,0
포스코스틸리온(주),058430,2017/12,65367,0,71795,0
포스코스틸리온(주),058430,2018/12,79800,0,95439,0
포스코스틸리온(주),058430,2019/12,122800,0,139862,0
포스코스틸리온(주),058430,2020/12,100500,0,111924,0
포스코스틸리온(주),058430,2021/12,84500,0,98669,0
포스코홀딩스(주),005490,2011/12,1786590,507790,9572985,1218524
포스코홀딩스(주),005490,2012/12,796662,1319878,7710678,2798670
포스코홀딩스(주),005490,2013/12,203138,1728145,7356697,3356949
포스코홀딩스(주),005490,2014/12,0,1236290,9244477,2951007
포스코홀딩스(주),005490,2015/12,0,1985722,8415760,3955272
포스코홀딩스(주),005490,2016/12,331370,33470,7979727,2215080
포스코홀딩스(주),005490,2017/12,383976,851731,8174818,3099698
포스코홀딩스(주),005490,2018/12,476612,350250,7487780,2801839
포스코홀딩스(주),005490,2019/12,167021,979455,5486333,3061879
포스코홀딩스(주),005490,2020/12,1029363,1379029,5194395,3483134
포스코홀딩스(주),005490,2021/12,672303,1400051,5110424,3719643
풍림산업(주),001310,2011/12,142889,17741,144477,17741
피아이첨단소재(주),178920,2011/12,2727,0,,
피아이첨단소재(주),178920,2012/12,3613,9799,,
피아이첨단소재(주),178920,2013/12,3360,11124,,
피아이첨단소재(주),178920,2014/12,8477,11355,,
피아이첨단소재(주),178920,2015/12,5717,1543,,
피아이첨단소재(주),178920,2016/12,7036,3221,,
피아이첨단소재(주),178920,2017/12,3628,12833,,
피아이첨단소재(주),178920,2018/12,2092,12833,,
피아이첨단소재(주),178920,2019/12,22203,19625,,
피아이첨단소재(주),178920,2020/12,24334,13333,,
피아이첨단소재(주),178920,2021/12,27514,13333,,
하나제약(주),293480,2011/12,,,,
하나제약(주),293480,2012/12,,,,
하나제약(주),293480,2013/12,,,,
하나제약(주),293480,2014/12,,,,
하나제약(주),293480,2015/12,,,,
하나제약(주),293480,2016/12,1751,8028,1751,8028
하나제약(주),293480,2017/12,1730,21102,1730,21102
하나제약(주),293480,2018/12,469,2612,,
하나제약(주),293480,2019/12,1064,1617,,
하나제약(주),293480,2020/12,1000,1447,,
하나제약(주),293480,2021/12,8397,0,,
하이트진로(주),000080,2011/12,696191,99933,714435,99933
하이트진로(주),000080,2012/12,528445,302011,530556,302011
하이트진로(주),000080,2013/12,490153,236943,510438,246943
하이트진로(주),000080,2014/12,389923,206038,417396,206138
하이트진로(주),000080,2015/12,435694,199931,453127,199931
하이트진로(주),000080,2016/12,457049,179933,465963,179933
하이트진로(주),000080,2017/12,449802,219926,460164,219926
하이트진로(주),000080,2018/12,433532,224915,439477,224915
하이트진로(주),000080,2019/12,311179,197932,316335,25150
하이트진로(주),000080,2020/12,292748,219952,302461,221435
하이트진로(주),000080,2021/12,350034,175539,370197,179077
하이트진로홀딩스(주),000140,2011/12,430194,59940,1173829,165287
하이트진로홀딩스(주),000140,2012/12,427041,0,975813,308978
하이트진로홀딩스(주),000140,2013/12,336758,309816,847195,557558
하이트진로홀딩스(주),000140,2014/12,397644,89898,815040,296825
하이트진로홀딩스(주),000140,2015/12,392556,99898,845683,300706
하이트진로홀딩스(주),000140,2016/12,292000,234862,757963,414795
하이트진로홀딩스(주),000140,2017/12,321790,119904,781953,339831
하이트진로홀딩스(주),000140,2018/12,327186,189900,766663,414816
하이트진로홀딩스(주),000140,2019/12,297457,0,613792,198082
하이트진로홀딩스(주),000140,2020/12,291935,107510,594396,328945
하이트진로홀딩스(주),000140,2021/12,300216,214919,670413,393996
한국가스공사(주),036460,2011/12,3355310,1468548,3360304,1477548
한국가스공사(주),036460,2012/12,4613261,2279487,4626514,2279409
한국가스공사(주),036460,2013/12,3092858,2258657,3218493,2257754
한국가스공사(주),036460,2014/12,3114363,2889386,3236271,2889386
한국가스공사(주),036460,2015/12,1120000,2428916,1232997,2428916
한국가스공사(주),036460,2016/12,0,2632280,0,2632280
한국가스공사(주),036460,2017/12,610000,2843417,610000,2818805
한국가스공사(주),036460,2018/12,3682824,2620394,3682824,2595152
한국가스공사(주),036460,2019/12,3797315,2375105,3800315,2346907
한국가스공사(주),036460,2020/12,3107315,2036451,3110298,2003645
한국가스공사(주),036460,2021/12,5841516,1974898,5841516,1933815
한국공항(주),005430,2011/12,5000,5076,5000,5076
한국공항(주),005430,2012/12,5000,11856,,
한국공항(주),005430,2013/12,5000,16126,,
한국공항(주),005430,2014/12,5000,11967,5000,11967
한국공항(주),005430,2015/12,7000,6566,7000,6566
한국공항(주),005430,2016/12,0,3676,0,3676
한국공항(주),005430,2017/12,0,127,0,127
한국공항(주),005430,2018/12,0,127,0,127
한국공항(주),005430,2019/12,0,0,0,9039
한국공항(주),005430,2020/12,30000,0,30000,7573
한국공항(주),005430,2021/12,0,0,0,0
한국내화(주),010040,2011/12,47022,0,,
한국내화(주),010040,2012/12,21701,8454,,
한국내화(주),010040,2013/12,23700,8481,,
한국내화(주),010040,2014/12,19700,20812,,
한국내화(주),010040,2015/12,19700,1347,,
한국내화(주),010040,2016/12,19700,16048,,
한국내화(주),010040,2017/12,43700,1828,,
한국내화(주),010040,2018/12,5000,966,,
한국내화(주),010040,2019/12,0,26998,,
한국내화(주),010040,2020/12,0,1578,0,1578
한국내화(주),010040,2021/12,1000,18898,10000,12898
한국단자공업(주),025540,2011/12,9661,0,9661,0
한국단자공업(주),025540,2012/12,5566,0,7410,0
한국단자공업(주),025540,2013/12,2814,0,6718,0
한국단자공업(주),025540,2014/12,4117,0,9175,0
한국단자공업(주),025540,2015/12,0,0,9375,0
한국단자공업(주),025540,2016/12,0,0,3371,0
한국단자공업(주),025540,2017/12,0,0,2798,0
한국단자공업(주),025540,2018/12,0,0,3075,0
한국단자공업(주),025540,2019/12,0,0,1603,0
한국단자공업(주),025540,2020/12,0,0,5115,0
한국단자공업(주),025540,2021/12,0,179,11140,179
한국석유공업(주),004090,2011/12,56399,0,80944,0
한국석유공업(주),004090,2012/12,35424,795,59645,795
한국석유공업(주),004090,2013/12,32975,795,50758,795
한국석유공업(주),004090,2014/12,23708,5199,49947,199
한국석유공업(주),004090,2015/12,30824,0,51997,0
한국석유공업(주),004090,2016/12,28176,0,53788,0
한국석유공업(주),004090,2017/12,25352,0,54900,0
한국석유공업(주),004090,2018/12,22818,0,66505,0
한국석유공업(주),004090,2019/12,18922,176,47018,1165
한국석유공업(주),004090,2020/12,34672,21822,62744,22163
한국석유공업(주),004090,2021/12,21292,23671,53741,23882
한국수출포장공업(주),002200,2011/12,48375,4609,48375,4609
한국수출포장공업(주),002200,2012/12,5972,1009,5972,1009
한국수출포장공업(주),002200,2013/12,6042,2018,6042,2018
한국수출포장공업(주),002200,2014/12,6995,2018,6995,2018
한국수출포장공업(주),002200,2015/12,6766,3184,6766,3184
한국수출포장공업(주),002200,2016/12,8282,4383,8282,4383
한국수출포장공업(주),002200,2017/12,26518,3671,26518,3671
한국수출포장공업(주),002200,2018/12,2961,2873,2961,2873
한국수출포장공업(주),002200,2019/12,444,2916,444,2916
한국수출포장공업(주),002200,2020/12,343,0,343,0
한국수출포장공업(주),002200,2021/12,885,0,885,0
한국쉘석유(주),002960,2011/12,0,0,,
한국쉘석유(주),002960,2012/12,0,0,,
한국쉘석유(주),002960,2013/12,0,0,,
한국쉘석유(주),002960,2014/12,0,0,,
한국쉘석유(주),002960,2015/12,0,0,,
한국쉘석유(주),002960,2016/12,0,0,,
한국쉘석유(주),002960,2017/12,0,0,,
한국쉘석유(주),002960,2018/12,0,0,,
한국쉘석유(주),002960,2019/12,0,0,,
한국쉘석유(주),002960,2020/12,0,0,,
한국쉘석유(주),002960,2021/12,0,0,,
한국앤컴퍼니(주),000240,2011/12,871224,149946,1976429,368326
한국앤컴퍼니(주),000240,2012/12,0,0,,
한국앤컴퍼니(주),000240,2013/12,0,0,,
한국앤컴퍼니(주),000240,2014/12,0,0,,
한국앤컴퍼니(주),000240,2015/12,0,0,,
한국앤컴퍼니(주),000240,2016/12,0,0,29538,0
한국앤컴퍼니(주),000240,2017/12,0,0,49954,0
한국앤컴퍼니(주),000240,2018/12,0,0,86357,0
한국앤컴퍼니(주),000240,2019/12,0,0,62903,0
한국앤컴퍼니(주),000240,2020/12,0,0,94494,0
한국앤컴퍼니(주),000240,2021/12,103522,0,121299,0
한국유나이티드제약(주),033270,2011/12,15695,2519,15695,2519
한국유나이티드제약(주),033270,2012/12,6738,5803,6738,5803
한국유나이티드제약(주),033270,2013/12,1724,3783,1724,3783
한국유나이티드제약(주),033270,2014/12,3282,1708,3282,1708
한국유나이티드제약(주),033270,2015/12,7280,7200,,
한국유나이티드제약(주),033270,2016/12,7645,3000,,
한국유나이티드제약(주),033270,2017/12,10606,7572,,
한국유나이티드제약(주),033270,2018/12,18537,3350,,
한국유나이티드제약(주),033270,2019/12,18500,2167,,
한국유나이티드제약(주),033270,2020/12,21568,2913,,
한국유나이티드제약(주),033270,2021/12,16000,4020,,
한국유리공업(주),002000,2011/12,0,0,10839,0
한국유리공업(주),002000,2012/12,0,0,12181,0
한국유리공업(주),002000,2013/12,0,0,11885,0
한국유리공업(주),002000,2014/12,0,0,9371,0
한국유리공업(주),002000,2015/12,0,0,5176,0
한국유리공업(주),002000,2016/12,0,0,0,0
한국유리공업(주),002000,2017/12,0,0,0,0
한국전력공사(주),015760,2011/12,100000,3765087,1173568,5832477
한국전력공사(주),015760,2012/12,0,4650401,689310,7127175
한국전력공사(주),015760,2013/12,6000,4759975,579327,7508171
한국전력공사(주),015760,2014/12,620000,4504100,658778,6445974
한국전력공사(주),015760,2015/12,0,4390775,603673,7243280
한국전력공사(주),015760,2016/12,0,3938621,805523,8133555
한국전력공사(주),015760,2017/12,0,3595494,1038328,8084957
한국전력공사(주),015760,2018/12,28400,3750649,860602,7100846
한국전력공사(주),015760,2019/12,0,3983298,698555,7759284
한국전력공사(주),015760,2020/12,0,4341131,966922,9237883
한국전력공사(주),015760,2021/12,1340000,5743040,2820563,11109271
한국전력기술(주),052690,2011/12,0,10,,
한국전력기술(주),052690,2012/12,0,0,,
한국전력기술(주),052690,2013/12,0,372,,
한국전력기술(주),052690,2014/12,0,0,,
한국전력기술(주),052690,2015/12,54530,3835,,
한국전력기술(주),052690,2016/12,61800,30010,,
한국전력기술(주),052690,2017/12,9061,0,,
한국전력기술(주),052690,2018/12,0,30000,,
한국전력기술(주),052690,2019/12,0,0,,
한국전력기술(주),052690,2020/12,0,0,0,0
한국전력기술(주),052690,2021/12,0,10,0,10
한국제지(주),002300,2011/12,84946,1644,,
한국제지(주),002300,2012/12,57837,1923,,
한국제지(주),002300,2013/12,64549,1447,71849,6933
한국제지(주),002300,2014/12,52669,1088,64816,5863
한국제지(주),002300,2015/12,75006,1098,111503,1098
한국제지(주),002300,2016/12,75064,629,105026,629
한국제지(주),002300,2017/12,97071,234,139508,234
한국제지(주),002300,2018/12,126865,234,172066,234
한국제지(주),002300,2019/12,92609,1242,168593,2177
한국조선해양(주),009540,2011/12,3601031,299875,7212283,906308
한국조선해양(주),009540,2012/12,4225858,56057,7582593,942139
한국조선해양(주),009540,2013/12,4083665,1280000,8361314,2266909
한국조선해양(주),009540,2014/12,2743404,899715,7691632,2280109
한국조선해양(주),009540,2015/12,2154762,1453868,6531145,2267786
한국조선해양(주),009540,2016/12,2820910,2335225,6997811,3546848
한국조선해양(주),009540,2017/12,2181512,460230,2818134,965606
한국조선해양(주),009540,2018/12,1089267,883268,1928528,930306
한국조선해양(주),009540,2019/12,0,0,2506908,304400
한국조선해양(주),009540,2020/12,0,0,1635075,2111072
한국조선해양(주),009540,2021/12,0,171,1219980,1155257
한국주강(주),025890,2011/12,1000,500,,
한국주강(주),025890,2012/12,0,0,,
한국주강(주),025890,2013/12,0,0,,
한국주강(주),025890,2014/12,5000,0,,
한국주강(주),025890,2015/12,0,0,,
한국주강(주),025890,2016/12,0,0,,
한국주강(주),025890,2017/12,22491,0,,
한국주강(주),025890,2018/12,10500,0,,
한국주강(주),025890,2019/12,7760,300,,
한국주강(주),025890,2020/12,11157,600,,
한국주강(주),025890,2021/12,16025,0,,
한국주철관공업(주),000970,2011/03,26417,0,68449,8
한국주철관공업(주),000970,2012/03,22045,0,52296,24
한국주철관공업(주),000970,2013/03,8965,0,40083,32
한국주철관공업(주),000970,2014/03,18491,0,51753,32
한국주철관공업(주),000970,2015/03,14988,0,28338,32
한국주철관공업(주),000970,2016/03,18067,0,30716,0
한국주철관공업(주),000970,2017/03,7293,0,12095,0
한국주철관공업(주),000970,2018/03,12844,0,29678,0
한국주철관공업(주),000970,2019/03,21895,0,27949,0
한국주철관공업(주),000970,2020/03,18330,0,21449,0
한국주철관공업(주),000970,2021/12,0,0,0,0
한국지역난방공사,071320,2011/12,1814,251846,1814,253617
한국지역난방공사,071320,2012/12,0,369707,0,384656
한국지역난방공사,071320,2013/12,0,334487,0,349967
한국지역난방공사,071320,2014/12,30903,261410,,
한국지역난방공사,071320,2015/12,0,579270,,
한국지역난방공사,071320,2016/12,0,479929,,
한국지역난방공사,071320,2017/12,0,519905,,
한국지역난방공사,071320,2018/12,30000,399870,30000,399870
한국지역난방공사,071320,2019/12,60000,409902,60000,409902
한국지역난방공사,071320,2020/12,0,429909,0,429909
