회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류)
(주)대웅제약,069620,2016/12,21,제조업
(주)대웅제약,069620,2017/12,21,제조업
(주)대웅제약,069620,2018/12,21,제조업
(주)대웅제약,069620,2019/12,21,제조업
(주)대웅제약,069620,2020/12,21,제조업
(주)대웅제약,069620,2021/12,21,제조업
(주)대유에이텍,002880,2011/12,30,제조업
(주)대유에이텍,002880,2012/12,30,제조업
(주)대유에이텍,002880,2013/12,30,제조업
(주)대유에이텍,002880,2014/12,30,제조업
(주)대유에이텍,002880,2015/12,30,제조업
(주)대유에이텍,002880,2016/12,30,제조업
(주)대유에이텍,002880,2017/12,30,제조업
(주)대유에이텍,002880,2018/12,30,제조업
(주)대유에이텍,002880,2019/12,30,제조업
(주)대유에이텍,002880,2020/12,30,제조업
(주)대유에이텍,002880,2021/12,30,제조업
(주)대유플러스,000300,2011/12,26,제조업
(주)대유플러스,000300,2012/12,26,제조업
(주)대유플러스,000300,2013/12,26,제조업
(주)대유플러스,000300,2014/12,26,제조업
(주)대유플러스,000300,2015/12,26,제조업
(주)대유플러스,000300,2016/12,26,제조업
(주)대유플러스,000300,2017/12,26,제조업
(주)대유플러스,000300,2018/12,26,제조업
(주)대유플러스,000300,2019/12,26,제조업
(주)대유플러스,000300,2020/12,26,제조업
(주)대유플러스,000300,2021/12,26,제조업
(주)대창,012800,2011/12,24,제조업
(주)대창,012800,2012/12,24,제조업
(주)대창,012800,2013/12,24,제조업
(주)대창,012800,2014/12,24,제조업
(주)대창,012800,2015/12,24,제조업
(주)대창,012800,2016/12,24,제조업
(주)대창,012800,2017/12,24,제조업
(주)대창,012800,2018/12,24,제조업
(주)대창,012800,2019/12,24,제조업
(주)대창,012800,2020/12,24,제조업
(주)대창,012800,2021/12,24,제조업
(주)대한항공,003490,2011/12,51,운수 및 창고업
(주)대한항공,003490,2012/12,51,운수 및 창고업
(주)대한항공,003490,2013/12,51,운수 및 창고업
(주)대한항공,003490,2014/12,51,운수 및 창고업
(주)대한항공,003490,2015/12,51,운수 및 창고업
(주)대한항공,003490,2016/12,51,운수 및 창고업
(주)대한항공,003490,2017/12,51,운수 및 창고업
(주)대한항공,003490,2018/12,51,운수 및 창고업
(주)대한항공,003490,2019/12,51,운수 및 창고업
(주)대한항공,003490,2020/12,51,운수 및 창고업
(주)대한항공,003490,2021/12,51,운수 및 창고업
(주)대현,016090,2011/12,14,제조업
(주)대현,016090,2012/12,14,제조업
(주)대현,016090,2013/12,14,제조업
(주)대현,016090,2014/12,14,제조업
(주)대현,016090,2015/12,14,제조업
(주)대현,016090,2016/12,14,제조업
(주)대현,016090,2017/12,14,제조업
(주)대현,016090,2018/12,14,제조업
(주)대현,016090,2019/12,14,제조업
(주)대현,016090,2020/12,14,제조업
(주)대현,016090,2021/12,14,제조업
(주)대호에이엘,069460,2011/12,24,제조업
(주)대호에이엘,069460,2012/12,24,제조업
(주)대호에이엘,069460,2013/12,24,제조업
(주)대호에이엘,069460,2014/12,24,제조업
(주)대호에이엘,069460,2015/12,24,제조업
(주)대호에이엘,069460,2016/12,24,제조업
(주)대호에이엘,069460,2017/12,24,제조업
(주)대호에이엘,069460,2018/12,24,제조업
(주)대호에이엘,069460,2019/12,24,제조업
(주)대호에이엘,069460,2020/12,24,제조업
(주)대호에이엘,069460,2021/12,24,제조업
(주)더블유게임즈,192080,2014/12,58,정보통신업
(주)더블유게임즈,192080,2015/12,58,정보통신업
(주)더블유게임즈,192080,2016/12,58,정보통신업
(주)더블유게임즈,192080,2017/12,58,정보통신업
(주)더블유게임즈,192080,2018/12,58,정보통신업
(주)더블유게임즈,192080,2019/12,58,정보통신업
(주)더블유게임즈,192080,2020/12,58,정보통신업
(주)더블유게임즈,192080,2021/12,58,정보통신업
(주)더존비즈온,012510,2011/12,62,정보통신업
(주)더존비즈온,012510,2012/12,62,정보통신업
(주)더존비즈온,012510,2013/12,62,정보통신업
(주)더존비즈온,012510,2014/12,62,정보통신업
(주)더존비즈온,012510,2015/12,62,정보통신업
(주)더존비즈온,012510,2016/12,62,정보통신업
(주)더존비즈온,012510,2017/12,62,정보통신업
(주)더존비즈온,012510,2018/12,62,정보통신업
(주)더존비즈온,012510,2019/12,62,정보통신업
(주)더존비즈온,012510,2020/12,62,정보통신업
(주)더존비즈온,012510,2021/12,62,정보통신업
(주)덕성,004830,2011/12,22,제조업
(주)덕성,004830,2012/12,22,제조업
(주)덕성,004830,2013/12,22,제조업
(주)덕성,004830,2014/12,22,제조업
(주)덕성,004830,2015/12,22,제조업
(주)덕성,004830,2016/12,22,제조업
(주)덕성,004830,2017/12,22,제조업
(주)덕성,004830,2018/12,22,제조업
(주)덕성,004830,2019/12,22,제조업
(주)덕성,004830,2020/12,22,제조업
(주)덕성,004830,2021/12,22,제조업
(주)덴티움,145720,2011/12,27,제조업
(주)덴티움,145720,2012/12,27,제조업
(주)덴티움,145720,2013/12,27,제조업
(주)덴티움,145720,2014/12,27,제조업
(주)덴티움,145720,2015/12,27,제조업
(주)덴티움,145720,2016/12,27,제조업
(주)덴티움,145720,2017/12,27,제조업
(주)덴티움,145720,2018/12,27,제조업
(주)덴티움,145720,2019/12,27,제조업
(주)덴티움,145720,2020/12,27,제조업
(주)덴티움,145720,2021/12,27,제조업
(주)도화엔지니어링,002150,2011/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2012/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2013/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2014/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2015/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2016/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2017/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2018/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2019/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2020/12,72,"전문, 과학 및 기술 서비스업"
(주)도화엔지니어링,002150,2021/12,72,"전문, 과학 및 기술 서비스업"
(주)동남합성,023450,2011/12,20,제조업
(주)동남합성,023450,2012/12,20,제조업
(주)동남합성,023450,2013/12,20,제조업
(주)동남합성,023450,2014/12,20,제조업
(주)동남합성,023450,2015/12,20,제조업
(주)동남합성,023450,2016/12,20,제조업
(주)동남합성,023450,2017/12,20,제조업
(주)동남합성,023450,2018/12,20,제조업
(주)동남합성,023450,2019/12,20,제조업
(주)동남합성,023450,2020/12,20,제조업
(주)동남합성,023450,2021/12,20,제조업
(주)동방,004140,2011/12,52,운수 및 창고업
(주)동방,004140,2012/12,52,운수 및 창고업
(주)동방,004140,2013/12,52,운수 및 창고업
(주)동방,004140,2014/12,52,운수 및 창고업
(주)동방,004140,2015/12,52,운수 및 창고업
(주)동방,004140,2016/12,52,운수 및 창고업
(주)동방,004140,2017/12,52,운수 및 창고업
(주)동방,004140,2018/12,52,운수 및 창고업
(주)동방,004140,2019/12,52,운수 및 창고업
(주)동방,004140,2020/12,52,운수 및 창고업
(주)동방,004140,2021/12,52,운수 및 창고업
(주)동방아그로,007590,2011/12,20,제조업
(주)동방아그로,007590,2012/12,20,제조업
(주)동방아그로,007590,2013/12,20,제조업
(주)동방아그로,007590,2014/12,20,제조업
(주)동방아그로,007590,2015/12,20,제조업
(주)동방아그로,007590,2016/12,20,제조업
(주)동방아그로,007590,2017/12,20,제조업
(주)동방아그로,007590,2018/12,20,제조업
(주)동방아그로,007590,2019/12,20,제조업
(주)동방아그로,007590,2020/12,20,제조업
(주)동방아그로,007590,2021/12,20,제조업
(주)동서,026960,2011/12,46,도매 및 소매업
(주)동서,026960,2012/12,46,도매 및 소매업
(주)동서,026960,2013/12,46,도매 및 소매업
(주)동서,026960,2014/12,46,도매 및 소매업
(주)동서,026960,2015/12,46,도매 및 소매업
(주)동서,026960,2016/12,46,도매 및 소매업
(주)동서,026960,2017/12,46,도매 및 소매업
(주)동서,026960,2018/12,46,도매 및 소매업
(주)동서,026960,2019/12,46,도매 및 소매업
(주)동서,026960,2020/12,46,도매 및 소매업
(주)동서,026960,2021/12,46,도매 및 소매업
(주)동성케미컬,102260,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)동성케미컬,102260,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)동성화학,005190,2011/12,20,제조업
(주)동성화학,005190,2012/12,20,제조업
(주)동성화학,005190,2013/12,20,제조업
(주)동성화학,005190,2014/12,20,제조업
(주)동성화학,005190,2015/12,20,제조업
(주)동성화학,005190,2016/12,20,제조업
(주)동성화학,005190,2017/12,20,제조업
(주)동성화학,005190,2018/12,20,제조업
(주)동성화학,005190,2019/12,20,제조업
(주)동성화학,005190,2020/12,20,제조업
(주)동아지질,028100,2011/12,42,건설업
(주)동아지질,028100,2012/12,42,건설업
(주)동아지질,028100,2013/12,42,건설업
(주)동아지질,028100,2014/12,42,건설업
(주)동아지질,028100,2015/12,42,건설업
(주)동아지질,028100,2016/12,42,건설업
(주)동아지질,028100,2017/12,42,건설업
(주)동아지질,028100,2018/12,42,건설업
(주)동아지질,028100,2019/12,42,건설업
(주)동아지질,028100,2020/12,42,건설업
(주)동아지질,028100,2021/12,42,건설업
(주)동양,001520,2011/12,23,제조업
(주)동양,001520,2012/12,23,제조업
(주)동양,001520,2013/12,23,제조업
(주)동양,001520,2014/12,23,제조업
(주)동양,001520,2015/12,23,제조업
(주)동양,001520,2016/12,23,제조업
(주)동양,001520,2017/12,23,제조업
(주)동양,001520,2018/12,23,제조업
(주)동양,001520,2019/12,23,제조업
(주)동양,001520,2020/12,23,제조업
(주)동양,001520,2021/12,23,제조업
(주)동양건설산업,005900,2011/12,41,건설업
(주)동양건설산업,005900,2012/12,41,건설업
(주)동양건설산업,005900,2013/12,41,건설업
(주)동양고속,084670,2011/12,49,운수 및 창고업
(주)동양고속,084670,2012/12,49,운수 및 창고업
(주)동양고속,084670,2013/12,49,운수 및 창고업
(주)동양고속,084670,2014/12,49,운수 및 창고업
(주)동양고속,084670,2015/12,49,운수 및 창고업
(주)동양고속,084670,2016/12,49,운수 및 창고업
(주)동양고속,084670,2017/12,49,운수 및 창고업
(주)동양고속,084670,2018/12,49,운수 및 창고업
(주)동양고속,084670,2019/12,49,운수 및 창고업
(주)동양고속,084670,2020/12,49,운수 및 창고업
(주)동양고속,084670,2021/12,49,운수 및 창고업
(주)동원에프앤비,049770,2011/12,10,제조업
(주)동원에프앤비,049770,2012/12,10,제조업
(주)동원에프앤비,049770,2013/12,10,제조업
(주)동원에프앤비,049770,2014/12,10,제조업
(주)동원에프앤비,049770,2015/12,10,제조업
(주)동원에프앤비,049770,2016/12,10,제조업
(주)동원에프앤비,049770,2017/12,10,제조업
(주)동원에프앤비,049770,2018/12,10,제조업
(주)동원에프앤비,049770,2019/12,10,제조업
(주)동원에프앤비,049770,2020/12,10,제조업
(주)동원에프앤비,049770,2021/12,10,제조업
(주)두산,000150,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)두산,000150,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)두올,016740,2011/12,30,제조업
(주)두올,016740,2012/12,30,제조업
(주)두올,016740,2013/12,30,제조업
(주)두올,016740,2014/12,30,제조업
(주)두올,016740,2015/12,30,제조업
(주)두올,016740,2016/12,30,제조업
(주)두올,016740,2017/12,30,제조업
(주)두올,016740,2018/12,30,제조업
(주)두올,016740,2019/12,30,제조업
(주)두올,016740,2020/12,30,제조업
(주)두올,016740,2021/12,30,제조업
(주)드림텍,192650,2011/12,26,제조업
(주)드림텍,192650,2012/12,26,제조업
(주)드림텍,192650,2013/12,26,제조업
(주)드림텍,192650,2014/12,26,제조업
(주)드림텍,192650,2015/12,26,제조업
(주)드림텍,192650,2016/12,26,제조업
(주)드림텍,192650,2017/12,26,제조업
(주)드림텍,192650,2018/12,26,제조업
(주)드림텍,192650,2019/12,26,제조업
(주)드림텍,192650,2020/12,26,제조업
(주)드림텍,192650,2021/12,26,제조업
(주)디비아이엔씨,012030,2011/12,62,정보통신업
(주)디비아이엔씨,012030,2012/12,62,정보통신업
(주)디비아이엔씨,012030,2013/12,62,정보통신업
(주)디비아이엔씨,012030,2014/12,62,정보통신업
(주)디비아이엔씨,012030,2015/12,62,정보통신업
(주)디비아이엔씨,012030,2016/12,62,정보통신업
(주)디비아이엔씨,012030,2017/12,62,정보통신업
(주)디비아이엔씨,012030,2018/12,62,정보통신업
(주)디비아이엔씨,012030,2019/12,62,정보통신업
(주)디비아이엔씨,012030,2020/12,62,정보통신업
(주)디비아이엔씨,012030,2021/12,62,정보통신업
(주)디아이,003160,2011/12,27,제조업
(주)디아이,003160,2012/12,27,제조업
(주)디아이,003160,2013/12,27,제조업
(주)디아이,003160,2014/12,27,제조업
(주)디아이,003160,2015/12,27,제조업
(주)디아이,003160,2016/12,27,제조업
(주)디아이,003160,2017/12,27,제조업
(주)디아이,003160,2018/12,27,제조업
(주)디아이,003160,2019/12,27,제조업
(주)디아이,003160,2020/12,27,제조업
(주)디아이,003160,2021/12,27,제조업
(주)디아이씨,092200,2011/12,30,제조업
(주)디아이씨,092200,2012/12,30,제조업
(주)디아이씨,092200,2013/12,30,제조업
(주)디아이씨,092200,2014/12,30,제조업
(주)디아이씨,092200,2015/12,30,제조업
(주)디아이씨,092200,2016/12,30,제조업
(주)디아이씨,092200,2017/12,30,제조업
(주)디아이씨,092200,2018/12,30,제조업
(주)디아이씨,092200,2019/12,30,제조업
(주)디아이씨,092200,2020/12,30,제조업
(주)디아이씨,092200,2021/12,30,제조업
(주)디알비동일,004840,2011/12,22,제조업
(주)디알비동일,004840,2012/12,22,제조업
(주)디알비동일,004840,2013/12,22,제조업
(주)디알비동일,004840,2014/12,22,제조업
(주)디알비동일,004840,2015/12,22,제조업
(주)디알비동일,004840,2016/12,22,제조업
(주)디알비동일,004840,2017/12,22,제조업
(주)디알비동일,004840,2018/12,22,제조업
(주)디알비동일,004840,2019/12,22,제조업
(주)디알비동일,004840,2020/12,22,제조업
(주)디알비동일,004840,2021/12,22,제조업
(주)디엔오토모티브,007340,2011/12,28,제조업
(주)디엔오토모티브,007340,2012/12,28,제조업
(주)디엔오토모티브,007340,2013/12,28,제조업
(주)디엔오토모티브,007340,2014/12,28,제조업
(주)디엔오토모티브,007340,2015/12,28,제조업
(주)디엔오토모티브,007340,2016/12,28,제조업
(주)디엔오토모티브,007340,2017/12,28,제조업
(주)디엔오토모티브,007340,2018/12,28,제조업
(주)디엔오토모티브,007340,2019/12,28,제조업
(주)디엔오토모티브,007340,2020/12,28,제조업
(주)디엔오토모티브,007340,2021/12,28,제조업
(주)락앤락,115390,2011/12,22,제조업
(주)락앤락,115390,2012/12,22,제조업
(주)락앤락,115390,2013/12,22,제조업
(주)락앤락,115390,2014/12,22,제조업
(주)락앤락,115390,2015/12,22,제조업
(주)락앤락,115390,2016/12,22,제조업
(주)락앤락,115390,2017/12,22,제조업
(주)락앤락,115390,2018/12,22,제조업
(주)락앤락,115390,2019/12,22,제조업
(주)락앤락,115390,2020/12,22,제조업
(주)락앤락,115390,2021/12,22,제조업
(주)로케트전기,000420,2011/12,28,제조업
(주)로케트전기,000420,2012/12,28,제조업
(주)로케트전기,000420,2013/12,28,제조업
(주)롯데미도파,004010,2011/12,47,도매 및 소매업
(주)마니커,027740,2011/12,10,제조업
(주)마니커,027740,2012/12,10,제조업
(주)마니커,027740,2013/12,10,제조업
(주)마니커,027740,2014/12,10,제조업
(주)마니커,027740,2015/12,10,제조업
(주)마니커,027740,2016/12,10,제조업
(주)마니커,027740,2017/12,10,제조업
(주)마니커,027740,2018/12,10,제조업
(주)마니커,027740,2019/12,10,제조업
(주)마니커,027740,2020/12,10,제조업
