회사명,거래소코드,회계년도,상장일
동성제약(주),002210,2017/12,1990/01/19
동성제약(주),002210,2018/12,1990/01/19
동성제약(주),002210,2019/12,1990/01/19
동성제약(주),002210,2020/12,1990/01/19
동성제약(주),002210,2021/12,1990/01/19
동아쏘시오홀딩스(주),000640,2011/12,1970/02/10
동아쏘시오홀딩스(주),000640,2012/12,1970/02/10
동아쏘시오홀딩스(주),000640,2013/12,1970/02/10
동아쏘시오홀딩스(주),000640,2014/12,1970/02/10
동아쏘시오홀딩스(주),000640,2015/12,1970/02/10
동아쏘시오홀딩스(주),000640,2016/12,1970/02/10
동아쏘시오홀딩스(주),000640,2017/12,1970/02/10
동아쏘시오홀딩스(주),000640,2018/12,1970/02/10
동아쏘시오홀딩스(주),000640,2019/12,1970/02/10
동아쏘시오홀딩스(주),000640,2020/12,1970/02/10
동아쏘시오홀딩스(주),000640,2021/12,1970/02/10
동아에스티(주),170900,2013/12,2013/04/08
동아에스티(주),170900,2014/12,2013/04/08
동아에스티(주),170900,2015/12,2013/04/08
동아에스티(주),170900,2016/12,2013/04/08
동아에스티(주),170900,2017/12,2013/04/08
동아에스티(주),170900,2018/12,2013/04/08
동아에스티(주),170900,2019/12,2013/04/08
동아에스티(주),170900,2020/12,2013/04/08
동아에스티(주),170900,2021/12,2013/04/08
동아타이어공업(주),282690,2017/12,2017/11/29
동아타이어공업(주),282690,2018/12,2017/11/29
동아타이어공업(주),282690,2019/12,2017/11/29
동아타이어공업(주),282690,2020/12,2017/11/29
동아타이어공업(주),282690,2021/12,2017/11/29
동양철관(주),008970,2011/12,1977/03/05
동양철관(주),008970,2012/12,1977/03/05
동양철관(주),008970,2013/12,1977/03/05
동양철관(주),008970,2014/12,1977/03/05
동양철관(주),008970,2015/12,1977/03/05
동양철관(주),008970,2016/12,1977/03/05
동양철관(주),008970,2017/12,1977/03/05
동양철관(주),008970,2018/12,1977/03/05
동양철관(주),008970,2019/12,1977/03/05
동양철관(주),008970,2020/12,1977/03/05
동양철관(주),008970,2021/12,1977/03/05
동양피스톤(주),092780,2011/12,2017/12/08
동양피스톤(주),092780,2012/12,2017/12/08
동양피스톤(주),092780,2013/12,2017/12/08
동양피스톤(주),092780,2014/12,2017/12/08
동양피스톤(주),092780,2015/12,2017/12/08
동양피스톤(주),092780,2016/12,2017/12/08
동양피스톤(주),092780,2017/12,2017/12/08
동양피스톤(주),092780,2018/12,2017/12/08
동양피스톤(주),092780,2019/12,2017/12/08
동양피스톤(주),092780,2020/12,2017/12/08
동양피스톤(주),092780,2021/12,2017/12/08
동원산업(주),006040,2011/12,1989/03/07
동원산업(주),006040,2012/12,1989/03/07
동원산업(주),006040,2013/12,1989/03/07
동원산업(주),006040,2014/12,1989/03/07
동원산업(주),006040,2015/12,1989/03/07
동원산업(주),006040,2016/12,1989/03/07
동원산업(주),006040,2017/12,1989/03/07
동원산업(주),006040,2018/12,1989/03/07
동원산업(주),006040,2019/12,1989/03/07
동원산업(주),006040,2020/12,1989/03/07
동원산업(주),006040,2021/12,1989/03/07
동원수산(주),030720,2011/12,1996/11/22
동원수산(주),030720,2012/12,1996/11/22
동원수산(주),030720,2013/12,1996/11/22
동원수산(주),030720,2014/12,1996/11/22
동원수산(주),030720,2015/12,1996/11/22
동원수산(주),030720,2016/12,1996/11/22
동원수산(주),030720,2017/12,1996/11/22
동원수산(주),030720,2018/12,1996/11/22
동원수산(주),030720,2019/12,1996/11/22
동원수산(주),030720,2020/12,1996/11/22
동원수산(주),030720,2021/12,1996/11/22
동원시스템즈(주),014820,2011/12,1994/03/29
동원시스템즈(주),014820,2012/12,1994/03/29
동원시스템즈(주),014820,2013/12,1994/03/29
동원시스템즈(주),014820,2014/12,1994/03/29
동원시스템즈(주),014820,2015/12,1994/03/29
동원시스템즈(주),014820,2016/12,1994/03/29
동원시스템즈(주),014820,2017/12,1994/03/29
동원시스템즈(주),014820,2018/12,1994/03/29
동원시스템즈(주),014820,2019/12,1994/03/29
동원시스템즈(주),014820,2020/12,1994/03/29
동원시스템즈(주),014820,2021/12,1994/03/29
동일고무벨트(주),163560,2012/12,2012/10/19
동일고무벨트(주),163560,2013/12,2012/10/19
동일고무벨트(주),163560,2014/12,2012/10/19
동일고무벨트(주),163560,2015/12,2012/10/19
동일고무벨트(주),163560,2016/12,2012/10/19
동일고무벨트(주),163560,2017/12,2012/10/19
동일고무벨트(주),163560,2018/12,2012/10/19
동일고무벨트(주),163560,2019/12,2012/10/19
동일고무벨트(주),163560,2020/12,2012/10/19
동일고무벨트(주),163560,2021/12,2012/10/19
동일산업(주),004890,2011/12,2005/06/30
동일산업(주),004890,2012/12,2005/06/30
동일산업(주),004890,2013/12,2005/06/30
동일산업(주),004890,2014/12,2005/06/30
동일산업(주),004890,2015/12,2005/06/30
동일산업(주),004890,2016/12,2005/06/30
동일산업(주),004890,2017/12,2005/06/30
동일산업(주),004890,2018/12,2005/06/30
동일산업(주),004890,2019/12,2005/06/30
동일산업(주),004890,2020/12,2005/06/30
동일산업(주),004890,2021/12,2005/06/30
동일제강(주),002690,2011/12,2015/09/24
동일제강(주),002690,2012/12,2015/09/24
동일제강(주),002690,2013/12,2015/09/24
동일제강(주),002690,2014/12,2015/09/24
동일제강(주),002690,2015/12,2015/09/24
동일제강(주),002690,2016/12,2015/09/24
동일제강(주),002690,2017/12,2015/09/24
동일제강(주),002690,2018/12,2015/09/24
동일제강(주),002690,2019/12,2015/09/24
동일제강(주),002690,2020/12,2015/09/24
동일제강(주),002690,2021/12,2015/09/24
동화약품(주),000020,2011/12,1976/03/24
동화약품(주),000020,2012/12,1976/03/24
동화약품(주),000020,2013/12,1976/03/24
동화약품(주),000020,2014/12,1976/03/24
동화약품(주),000020,2015/12,1976/03/24
동화약품(주),000020,2016/12,1976/03/24
동화약품(주),000020,2017/12,1976/03/24
동화약품(주),000020,2018/12,1976/03/24
동화약품(주),000020,2019/12,1976/03/24
동화약품(주),000020,2020/12,1976/03/24
동화약품(주),000020,2021/12,1976/03/24
두산건설(주),011160,2011/12,1996/01/30
두산건설(주),011160,2012/12,1996/01/30
두산건설(주),011160,2013/12,1996/01/30
두산건설(주),011160,2014/12,1996/01/30
두산건설(주),011160,2015/12,1996/01/30
두산건설(주),011160,2016/12,1996/01/30
두산건설(주),011160,2017/12,1996/01/30
두산건설(주),011160,2018/12,1996/01/30
두산건설(주),011160,2019/12,1996/01/30
두산밥캣(주),241560,2014/12,2016/11/18
두산밥캣(주),241560,2015/12,2016/11/18
두산밥캣(주),241560,2016/12,2016/11/18
두산밥캣(주),241560,2017/12,2016/11/18
두산밥캣(주),241560,2018/12,2016/11/18
두산밥캣(주),241560,2019/12,2016/11/18
두산밥캣(주),241560,2020/12,2016/11/18
두산밥캣(주),241560,2021/12,2016/11/18
두산에너빌리티(주),034020,2011/12,2000/10/25
두산에너빌리티(주),034020,2012/12,2000/10/25
두산에너빌리티(주),034020,2013/12,2000/10/25
두산에너빌리티(주),034020,2014/12,2000/10/25
두산에너빌리티(주),034020,2015/12,2000/10/25
두산에너빌리티(주),034020,2016/12,2000/10/25
두산에너빌리티(주),034020,2017/12,2000/10/25
두산에너빌리티(주),034020,2018/12,2000/10/25
두산에너빌리티(주),034020,2019/12,2000/10/25
두산에너빌리티(주),034020,2020/12,2000/10/25
두산에너빌리티(주),034020,2021/12,2000/10/25
두산퓨얼셀(주),336260,2019/12,2019/10/18
두산퓨얼셀(주),336260,2020/12,2019/10/18
두산퓨얼셀(주),336260,2021/12,2019/10/18
디씨엠(주),024090,2011/12,1999/08/18
디씨엠(주),024090,2012/12,1999/08/18
디씨엠(주),024090,2013/12,1999/08/18
디씨엠(주),024090,2014/12,1999/08/18
디씨엠(주),024090,2015/12,1999/08/18
디씨엠(주),024090,2016/12,1999/08/18
디씨엠(주),024090,2017/12,1999/08/18
디씨엠(주),024090,2018/12,1999/08/18
디씨엠(주),024090,2019/12,1999/08/18
디씨엠(주),024090,2020/12,1999/08/18
디씨엠(주),024090,2021/12,1999/08/18
디아이동일(주),001530,2011/12,1964/01/04
디아이동일(주),001530,2012/12,1964/01/04
디아이동일(주),001530,2013/12,1964/01/04
디아이동일(주),001530,2014/12,1964/01/04
디아이동일(주),001530,2015/12,1964/01/04
디아이동일(주),001530,2016/12,1964/01/04
디아이동일(주),001530,2017/12,1964/01/04
디아이동일(주),001530,2018/12,1964/01/04
디아이동일(주),001530,2019/12,1964/01/04
디아이동일(주),001530,2020/12,1964/01/04
디아이동일(주),001530,2021/12,1964/01/04
디에스알(주),155660,2011/12,2013/05/15
디에스알(주),155660,2012/12,2013/05/15
디에스알(주),155660,2013/12,2013/05/15
디에스알(주),155660,2014/12,2013/05/15
디에스알(주),155660,2015/12,2013/05/15
디에스알(주),155660,2016/12,2013/05/15
디에스알(주),155660,2017/12,2013/05/15
디에스알(주),155660,2018/12,2013/05/15
디에스알(주),155660,2019/12,2013/05/15
디에스알(주),155660,2020/12,2013/05/15
디에스알(주),155660,2021/12,2013/05/15
디에스알제강(주),069730,2011/12,2003/01/28
디에스알제강(주),069730,2012/12,2003/01/28
디에스알제강(주),069730,2013/12,2003/01/28
디에스알제강(주),069730,2014/12,2003/01/28
디에스알제강(주),069730,2015/12,2003/01/28
디에스알제강(주),069730,2016/12,2003/01/28
디에스알제강(주),069730,2017/12,2003/01/28
디에스알제강(주),069730,2018/12,2003/01/28
디에스알제강(주),069730,2019/12,2003/01/28
디에스알제강(주),069730,2020/12,2003/01/28
디에스알제강(주),069730,2021/12,2003/01/28
디엘(주),000210,2011/12,1975/02/02
디엘(주),000210,2012/12,1975/02/02
디엘(주),000210,2013/12,1975/02/02
디엘(주),000210,2014/12,1975/02/02
디엘(주),000210,2015/12,1975/02/02
디엘(주),000210,2016/12,1975/02/02
디엘(주),000210,2017/12,1975/02/02
디엘(주),000210,2018/12,1975/02/02
디엘(주),000210,2019/12,1975/02/02
디엘(주),000210,2020/12,1975/02/02
디엘(주),000210,2021/12,1975/02/02
디엘건설(주),001880,2011/12,1977/12/22
디엘건설(주),001880,2012/12,1977/12/22
디엘건설(주),001880,2013/12,1977/12/22
디엘건설(주),001880,2014/12,1977/12/22
디엘건설(주),001880,2015/12,1977/12/22
디엘건설(주),001880,2016/12,1977/12/22
디엘건설(주),001880,2017/12,1977/12/22
디엘건설(주),001880,2018/12,1977/12/22
디엘건설(주),001880,2019/12,1977/12/22
디엘건설(주),001880,2020/12,1977/12/22
디엘건설(주),001880,2021/12,1977/12/22
디엘이앤씨(주),375500,2021/12,2021/01/25
디와이(주),013570,2011/12,1989/05/30
디와이(주),013570,2012/12,1989/05/30
디와이(주),013570,2013/12,1989/05/30
디와이(주),013570,2014/12,1989/05/30
디와이(주),013570,2015/12,1989/05/30
디와이(주),013570,2016/12,1989/05/30
디와이(주),013570,2017/12,1989/05/30
디와이(주),013570,2018/12,1989/05/30
디와이(주),013570,2019/12,1989/05/30
디와이(주),013570,2020/12,1989/05/30
디와이(주),013570,2021/12,1989/05/30
디와이파워(주),210540,2014/12,2015/01/15
디와이파워(주),210540,2015/12,2015/01/15
디와이파워(주),210540,2016/12,2015/01/15
디와이파워(주),210540,2017/12,2015/01/15
디와이파워(주),210540,2018/12,2015/01/15
디와이파워(주),210540,2019/12,2015/01/15
디와이파워(주),210540,2020/12,2015/01/15
디와이파워(주),210540,2021/12,2015/01/15
롯데관광개발(주),032350,2011/12,2006/06/08
롯데관광개발(주),032350,2012/12,2006/06/08
롯데관광개발(주),032350,2013/12,2006/06/08
롯데관광개발(주),032350,2014/12,2006/06/08
롯데관광개발(주),032350,2015/12,2006/06/08
롯데관광개발(주),032350,2016/12,2006/06/08
롯데관광개발(주),032350,2017/12,2006/06/08
롯데관광개발(주),032350,2018/12,2006/06/08
롯데관광개발(주),032350,2019/12,2006/06/08
롯데관광개발(주),032350,2020/12,2006/06/08
롯데관광개발(주),032350,2021/12,2006/06/08
롯데렌탈(주),089860,2011/12,2021/08/19
롯데렌탈(주),089860,2012/12,2021/08/19
롯데렌탈(주),089860,2013/12,2021/08/19
롯데렌탈(주),089860,2014/12,2021/08/19
롯데렌탈(주),089860,2015/12,2021/08/19
롯데렌탈(주),089860,2016/12,2021/08/19
롯데렌탈(주),089860,2017/12,2021/08/19
롯데렌탈(주),089860,2018/12,2021/08/19
롯데렌탈(주),089860,2019/12,2021/08/19
롯데렌탈(주),089860,2020/12,2021/08/19
롯데렌탈(주),089860,2021/12,2021/08/19
롯데쇼핑(주),023530,2011/12,2006/02/09
롯데쇼핑(주),023530,2012/12,2006/02/09
롯데쇼핑(주),023530,2013/12,2006/02/09
롯데쇼핑(주),023530,2014/12,2006/02/09
롯데쇼핑(주),023530,2015/12,2006/02/09
롯데쇼핑(주),023530,2016/12,2006/02/09
롯데쇼핑(주),023530,2017/12,2006/02/09
롯데쇼핑(주),023530,2018/12,2006/02/09
롯데쇼핑(주),023530,2019/12,2006/02/09
롯데쇼핑(주),023530,2020/12,2006/02/09
롯데쇼핑(주),023530,2021/12,2006/02/09
롯데정밀화학(주),004000,2011/12,1976/04/15
롯데정밀화학(주),004000,2012/12,1976/04/15
롯데정밀화학(주),004000,2013/12,1976/04/15
롯데정밀화학(주),004000,2014/12,1976/04/15
롯데정밀화학(주),004000,2015/12,1976/04/15
롯데정밀화학(주),004000,2016/12,1976/04/15
롯데정밀화학(주),004000,2017/12,1976/04/15
롯데정밀화학(주),004000,2018/12,1976/04/15
롯데정밀화학(주),004000,2019/12,1976/04/15
롯데정밀화학(주),004000,2020/12,1976/04/15
롯데정밀화학(주),004000,2021/12,1976/04/15
롯데정보통신(주),286940,2017/12,2018/07/27
롯데정보통신(주),286940,2018/12,2018/07/27
롯데정보통신(주),286940,2019/12,2018/07/27
롯데정보통신(주),286940,2020/12,2018/07/27
롯데정보통신(주),286940,2021/12,2018/07/27
롯데제과(주),280360,2017/12,2017/10/30
롯데제과(주),280360,2018/12,2017/10/30
롯데제과(주),280360,2019/12,2017/10/30
롯데제과(주),280360,2020/12,2017/10/30
롯데제과(주),280360,2021/12,2017/10/30
롯데지주(주),004990,2011/12,1974/02/16
롯데지주(주),004990,2012/12,1974/02/16
롯데지주(주),004990,2013/12,1974/02/16
롯데지주(주),004990,2014/12,1974/02/16
롯데지주(주),004990,2015/12,1974/02/16
롯데지주(주),004990,2016/12,1974/02/16
롯데지주(주),004990,2017/12,1974/02/16
롯데지주(주),004990,2018/12,1974/02/16
롯데지주(주),004990,2019/12,1974/02/16
롯데지주(주),004990,2020/12,1974/02/16
롯데지주(주),004990,2021/12,1974/02/16
롯데칠성음료(주),005300,2011/12,1973/06/21
롯데칠성음료(주),005300,2012/12,1973/06/21
롯데칠성음료(주),005300,2013/12,1973/06/21
롯데칠성음료(주),005300,2014/12,1973/06/21
롯데칠성음료(주),005300,2015/12,1973/06/21
롯데칠성음료(주),005300,2016/12,1973/06/21
롯데칠성음료(주),005300,2017/12,1973/06/21
롯데칠성음료(주),005300,2018/12,1973/06/21
롯데칠성음료(주),005300,2019/12,1973/06/21
롯데칠성음료(주),005300,2020/12,1973/06/21
롯데칠성음료(주),005300,2021/12,1973/06/21
롯데케미칼(주),011170,2011/12,1991/05/30
롯데케미칼(주),011170,2012/12,1991/05/30
롯데케미칼(주),011170,2013/12,1991/05/30
롯데케미칼(주),011170,2014/12,1991/05/30
롯데케미칼(주),011170,2015/12,1991/05/30
롯데케미칼(주),011170,2016/12,1991/05/30
롯데케미칼(주),011170,2017/12,1991/05/30
롯데케미칼(주),011170,2018/12,1991/05/30
롯데케미칼(주),011170,2019/12,1991/05/30
롯데케미칼(주),011170,2020/12,1991/05/30
롯데케미칼(주),011170,2021/12,1991/05/30
롯데하이마트(주),071840,2011/12,2011/06/29
롯데하이마트(주),071840,2012/12,2011/06/29
롯데하이마트(주),071840,2013/12,2011/06/29
롯데하이마트(주),071840,2014/12,2011/06/29
롯데하이마트(주),071840,2015/12,2011/06/29
롯데하이마트(주),071840,2016/12,2011/06/29
롯데하이마트(주),071840,2017/12,2011/06/29
롯데하이마트(주),071840,2018/12,2011/06/29
롯데하이마트(주),071840,2019/12,2011/06/29
롯데하이마트(주),071840,2020/12,2011/06/29
롯데하이마트(주),071840,2021/12,2011/06/29
명문제약(주),017180,2011/12,2008/07/10
명문제약(주),017180,2012/12,2008/07/10
명문제약(주),017180,2013/12,2008/07/10
명문제약(주),017180,2014/12,2008/07/10
명문제약(주),017180,2015/12,2008/07/10
명문제약(주),017180,2016/12,2008/07/10
명문제약(주),017180,2017/12,2008/07/10
명문제약(주),017180,2018/12,2008/07/10
명문제약(주),017180,2019/12,2008/07/10
명문제약(주),017180,2020/12,2008/07/10
명문제약(주),017180,2021/12,2008/07/10
명신산업(주),009900,2011/12,2020/12/07
명신산업(주),009900,2012/12,2020/12/07
명신산업(주),009900,2013/12,2020/12/07
명신산업(주),009900,2014/12,2020/12/07
명신산업(주),009900,2015/12,2020/12/07
명신산업(주),009900,2016/12,2020/12/07
명신산업(주),009900,2017/12,2020/12/07
명신산업(주),009900,2018/12,2020/12/07
명신산업(주),009900,2019/12,2020/12/07
명신산업(주),009900,2020/12,2020/12/07
명신산업(주),009900,2021/12,2020/12/07
무림페이퍼(주),009200,2011/12,1990/06/09
무림페이퍼(주),009200,2012/12,1990/06/09
무림페이퍼(주),009200,2013/12,1990/06/09
무림페이퍼(주),009200,2014/12,1990/06/09
무림페이퍼(주),009200,2015/12,1990/06/09
무림페이퍼(주),009200,2016/12,1990/06/09
무림페이퍼(주),009200,2017/12,1990/06/09
무림페이퍼(주),009200,2018/12,1990/06/09
무림페이퍼(주),009200,2019/12,1990/06/09
무림페이퍼(주),009200,2020/12,1990/06/09
