회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
태경케미컬(주),006890,2019/12,14,2602,4347,36,2715,12282
태경케미컬(주),006890,2020/12,14,1928,9527,15,2112,9972
태경케미컬(주),006890,2021/12,650,2083,13382,651,2101,13981
태광산업(주),003240,2011/12,26136,48517,281577,50671,43497,464409
태광산업(주),003240,2012/12,16850,25489,-16348,42062,26506,194206
태광산업(주),003240,2013/12,16618,38039,12963,45433,36114,146869
태광산업(주),003240,2014/12,10795,41126,-697,43087,34932,167145
태광산업(주),003240,2015/12,26683,50495,36355,50283,37444,155536
태광산업(주),003240,2016/12,33154,56782,-3488,59783,40563,84919
태광산업(주),003240,2017/12,17849,47591,123159,30224,36916,275784
태광산업(주),003240,2018/12,7802,64304,228246,24915,46585,343767
태광산업(주),003240,2019/12,15131,67665,100674,44151,54450,259840
태광산업(주),003240,2020/12,41726,49568,588159,44866,42654,222895
태광산업(주),003240,2021/12,13402,52622,421535,15646,40442,430083
태림페이퍼(주),019300,2011/12,5107,1399,18676,5107,424,31887
태림페이퍼(주),019300,2012/12,5072,398,16818,11572,703,19524
태림페이퍼(주),019300,2013/12,3974,274,4976,8893,319,12532
태림페이퍼(주),019300,2014/12,3935,202,5374,8779,247,11307
태림페이퍼(주),019300,2015/12,3081,214,-9304,7384,736,-30181
태림포장(주),011280,2011/12,8212,2341,20878,,,
태림포장(주),011280,2012/12,7509,709,39402,,,
태림포장(주),011280,2013/12,4138,2354,18675,,,
태림포장(주),011280,2014/12,4131,4662,22511,,,
태림포장(주),011280,2015/12,3038,343,16877,3732,375,-6483
태림포장(주),011280,2016/12,3631,1567,8928,4578,1145,-61485
태림포장(주),011280,2017/12,5525,702,-445,6801,462,-1395
태림포장(주),011280,2018/12,5076,404,13905,5857,285,29880
태림포장(주),011280,2019/12,4440,226,18605,4998,297,27464
태림포장(주),011280,2020/12,3578,267,959,3920,333,5728
태림포장(주),011280,2021/12,2671,67,14476,2811,164,27385
태양금속공업(주),004100,2011/12,0,0,6863,0,0,3526
태양금속공업(주),004100,2012/12,0,0,949,0,0,686
태양금속공업(주),004100,2013/12,0,0,4999,0,0,3598
태양금속공업(주),004100,2014/12,0,0,10031,0,0,8710
태양금속공업(주),004100,2015/12,0,0,11309,0,0,8917
태양금속공업(주),004100,2016/12,0,0,7009,0,0,10770
태양금속공업(주),004100,2017/12,0,0,1068,0,0,-7830
태양금속공업(주),004100,2018/12,0,0,5200,0,0,-1097
태양금속공업(주),004100,2019/12,0,0,-7781,0,0,-23465
태양금속공업(주),004100,2020/12,5266,1677,-20386,8360,462,-16048
태양금속공업(주),004100,2021/12,5567,5358,-10655,7829,579,-132
태원물산(주),001420,2011/12,13,489,2905,,,
태원물산(주),001420,2012/12,0,547,1733,,,
태원물산(주),001420,2013/12,0,408,2328,,,
태원물산(주),001420,2014/12,14,378,1108,,,
태원물산(주),001420,2015/12,81,314,813,,,
태원물산(주),001420,2016/12,72,299,1811,,,
태원물산(주),001420,2017/12,45,324,1034,,,
태원물산(주),001420,2018/12,23,424,431,,,
태원물산(주),001420,2019/12,1,454,638,,,
태원물산(주),001420,2020/12,12,456,-47,,,
태원물산(주),001420,2021/12,19,418,90,,,
태평양물산(주),007980,2011/12,14136,6079,6081,16229,6885,5539
태평양물산(주),007980,2012/12,9952,12740,15102,12876,13110,4816
태평양물산(주),007980,2013/12,16846,12681,11041,29974,18082,7004
태평양물산(주),007980,2014/12,23699,10744,5868,31966,15708,5006
태평양물산(주),007980,2015/12,27713,5949,-7828,41909,12845,-13755
태평양물산(주),007980,2016/12,23088,17316,-58934,32423,22487,-63734
태평양물산(주),007980,2017/12,26724,21598,6414,31939,21886,15230
태평양물산(주),007980,2018/12,22314,14381,17297,33789,16079,16295
태평양물산(주),007980,2019/12,27593,10060,4047,37461,11474,15813
태평양물산(주),007980,2020/12,27470,22516,4314,36394,20168,-11031
태평양물산(주),007980,2021/12,24993,10659,7072,32704,10223,-14157
텔코웨어(주),078000,2011/12,0,2147,6377,0,2147,6222
텔코웨어(주),078000,2012/12,0,1737,7514,0,1737,8169
텔코웨어(주),078000,2013/12,0,1453,12678,0,1453,12741
텔코웨어(주),078000,2014/12,0,1766,9573,0,1766,9328
텔코웨어(주),078000,2015/12,0,1266,9421,0,1266,9107
텔코웨어(주),078000,2016/12,0,1170,5495,0,1170,5589
텔코웨어(주),078000,2017/12,0,1555,5948,0,1555,5941
텔코웨어(주),078000,2018/12,0,1561,7498,0,1561,7500
텔코웨어(주),078000,2019/12,34,1684,4967,34,1684,5015
텔코웨어(주),078000,2020/12,33,1281,1941,33,1281,1905
텔코웨어(주),078000,2021/12,22,919,1857,22,919,1834
티와이엠(주),002900,2011/12,11179,4666,4027,11923,4919,-3946
티와이엠(주),002900,2012/12,18522,5407,2245,19065,5458,-2242
티와이엠(주),002900,2013/12,9612,5947,5165,10119,6084,611
티와이엠(주),002900,2014/12,8131,5911,5290,8131,5911,-77
티와이엠(주),002900,2015/12,10728,8872,-18306,10728,8872,4827
티와이엠(주),002900,2016/12,12124,9371,5015,12124,9371,4777
티와이엠(주),002900,2017/12,21867,6208,-26422,27992,8181,-23923
티와이엠(주),002900,2018/12,12680,7053,-6261,17372,8395,-13807
티와이엠(주),002900,2019/12,14281,11428,1152,18748,13863,2655
티와이엠(주),002900,2020/12,27041,10916,6230,37489,12774,5903
티와이엠(주),002900,2021/12,15092,21169,56801,20359,15346,34070
티케이지휴켐스(주),069260,2011/12,5811,16516,66839,5811,18208,65148
티케이지휴켐스(주),069260,2012/12,5699,9411,63664,6799,10891,63912
티케이지휴켐스(주),069260,2013/12,8987,15848,74460,12441,16710,70348
티케이지휴켐스(주),069260,2014/12,7551,6935,51910,11636,8085,49631
티케이지휴켐스(주),069260,2015/12,8984,10819,45197,13050,11706,42137
티케이지휴켐스(주),069260,2016/12,9053,7327,64937,13369,8120,59148
티케이지휴켐스(주),069260,2017/12,3931,6106,156542,8304,6800,147185
티케이지휴켐스(주),069260,2018/12,5213,10082,127996,5213,10924,140725
티케이지휴켐스(주),069260,2019/12,4338,12707,101402,4338,13452,101221
티케이지휴켐스(주),069260,2020/12,3863,7231,75245,3863,7952,75912
티케이지휴켐스(주),069260,2021/12,3090,9164,97839,3090,9843,104620
파미셀(주),005690,2011/12,2528,478,-16875,2528,367,-18471
파미셀(주),005690,2012/12,2848,600,-15873,2953,600,-16680
파미셀(주),005690,2013/12,3691,451,-29766,3807,471,-25701
파미셀(주),005690,2014/12,1528,252,-28768,,,
파미셀(주),005690,2015/12,446,262,-6390,,,
파미셀(주),005690,2016/12,186,197,-677,,,
파미셀(주),005690,2017/12,0,180,-39197,,,
파미셀(주),005690,2018/12,57,165,-12681,,,
파미셀(주),005690,2019/12,101,217,2443,,,
파미셀(주),005690,2020/12,85,166,5242,,,
파미셀(주),005690,2021/12,1683,2111,9513,,,
팜젠사이언스(주),004720,2011/12,1424,65,-8955,1434,65,-8690
팜젠사이언스(주),004720,2012/12,899,31,-5001,910,31,-5278
팜젠사이언스(주),004720,2013/12,389,83,-3597,391,83,-3860
팜젠사이언스(주),004720,2014/12,867,154,-4530,867,154,-4645
팜젠사이언스(주),004720,2015/12,666,118,2056,666,118,2133
팜젠사이언스(주),004720,2016/12,517,330,4483,517,330,4502
팜젠사이언스(주),004720,2017/12,126,348,5750,126,351,6079
팜젠사이언스(주),004720,2018/12,703,431,3835,703,432,3893
팜젠사이언스(주),004720,2019/12,1479,1016,982,1479,1018,404
팜젠사이언스(주),004720,2020/12,2055,749,-3305,2105,750,11209
팜젠사이언스(주),004720,2021/12,6433,6810,-5055,6433,6809,41949
팬오션(주),028670,2011/12,93473,61538,-49885,98596,61497,-64213
팬오션(주),028670,2012/12,247329,61233,-530202,227075,56055,-536094
팬오션(주),028670,2013/12,174833,118986,-1933612,184394,120384,-1790239
팬오션(주),028670,2014/12,117489,6478,809869,118733,5195,790062
팬오션(주),028670,2015/12,81914,13510,56532,82654,9468,47790
팬오션(주),028670,2016/12,59235,15897,91311,60328,15598,99137
팬오션(주),028670,2017/12,56893,12492,146311,59496,14282,143174
팬오션(주),028670,2018/12,63588,10632,143584,63959,12433,148994
팬오션(주),028670,2019/12,65628,22086,153645,67091,18275,148265
팬오션(주),028670,2020/12,62216,19187,91025,64629,17158,91956
팬오션(주),028670,2021/12,57754,27645,526659,60049,30118,550358
퍼스텍(주),010820,2011/12,902,456,2133,960,516,3435
퍼스텍(주),010820,2012/12,775,337,1492,956,368,2172
퍼스텍(주),010820,2013/12,699,542,2229,804,296,3084
퍼스텍(주),010820,2014/12,1173,329,1963,1313,232,2050
퍼스텍(주),010820,2015/12,1735,834,1227,1915,466,2857
퍼스텍(주),010820,2016/12,1999,772,-1018,2156,514,-796
퍼스텍(주),010820,2017/12,2220,715,-1956,2341,542,1710
퍼스텍(주),010820,2018/12,1602,327,-34539,,,
퍼스텍(주),010820,2019/12,2199,655,-10255,,,
퍼스텍(주),010820,2020/12,870,3373,6255,,,
퍼스텍(주),010820,2021/12,612,865,7109,,,
페이퍼코리아(주),001020,2011/12,15110,1993,-29603,16786,1817,-30719
페이퍼코리아(주),001020,2012/12,17954,1420,2415,19243,1222,3091
페이퍼코리아(주),001020,2013/12,16177,2565,-12938,17945,2288,-12843
페이퍼코리아(주),001020,2014/12,15595,1681,-29713,16864,1265,-29936
페이퍼코리아(주),001020,2015/12,16514,1446,-53914,17764,1409,-74551
페이퍼코리아(주),001020,2016/12,15526,1661,-38690,17985,1781,-44754
페이퍼코리아(주),001020,2017/12,16341,1469,-119179,21902,1508,-105305
페이퍼코리아(주),001020,2018/12,22078,3540,-49122,27393,3145,-27125
페이퍼코리아(주),001020,2019/12,25369,4630,-25321,30512,4439,-29221
페이퍼코리아(주),001020,2020/12,30798,728,-17213,37695,392,2111
페이퍼코리아(주),001020,2021/12,20310,8470,-2110,26127,8117,19093
평산차업집단유한공사,950010,2011/09,,,,2501,0,-19024
평산차업집단유한공사,950010,2012/09,,,,1648,0,-27983
평산차업집단유한공사,950010,2013/09,,,,3149,0,-735
평산차업집단유한공사,950010,2013/12,,,,2047,0,-9686
평산차업집단유한공사,950010,2014/12,,,,9880,0,-55611
평화산업(주),090080,2011/12,1339,537,-980,1339,570,-1069
평화산업(주),090080,2012/12,1478,586,-2077,1480,604,-2231
평화산업(주),090080,2013/12,1497,583,1801,1498,582,1130
평화산업(주),090080,2014/12,2999,512,-1767,3019,451,-2188
평화산업(주),090080,2015/12,3275,286,3613,3279,222,3868
평화산업(주),090080,2016/12,3216,269,2375,3219,169,2348
평화산업(주),090080,2017/12,2941,336,-6840,2945,142,-8177
평화산업(주),090080,2018/12,3787,441,-42466,3793,219,-44020
평화산업(주),090080,2019/12,4483,391,-10473,4559,137,-7064
평화산업(주),090080,2020/12,3942,416,-5906,3984,119,-7672
평화산업(주),090080,2021/12,4316,473,-72,4370,114,471
평화홀딩스(주),010770,2011/12,4995,4480,7566,18560,4820,-11091
평화홀딩스(주),010770,2012/12,7553,5831,1124,20877,4223,-3119
평화홀딩스(주),010770,2013/12,6774,4565,2610,17670,2825,6790
평화홀딩스(주),010770,2014/12,6373,3988,3347,14640,2494,-15625
평화홀딩스(주),010770,2015/12,5090,3646,4697,12132,2955,4495
평화홀딩스(주),010770,2016/12,5403,3807,5303,11444,2248,9660
평화홀딩스(주),010770,2017/12,4589,3915,6147,13295,2252,-3650
평화홀딩스(주),010770,2018/12,2695,2077,16336,14690,2486,-62642
평화홀딩스(주),010770,2019/12,2859,2211,-3539,14679,2157,-23015
평화홀딩스(주),010770,2020/12,3034,1420,-19923,13665,951,-6308
평화홀딩스(주),010770,2021/12,6319,1687,-6517,12576,1189,-14145
포스코스틸리온(주),058430,2011/12,14011,7087,-29119,,,
포스코스틸리온(주),058430,2012/12,9996,7921,-54738,,,
포스코스틸리온(주),058430,2013/12,11043,4916,-7934,11043,4916,-7934
포스코스틸리온(주),058430,2014/12,13042,4252,-1776,13105,4252,-2193
포스코스틸리온(주),058430,2015/12,13632,7220,17443,14477,7250,12061
포스코스틸리온(주),058430,2016/12,9818,7786,38150,10844,8126,39135
포스코스틸리온(주),058430,2017/12,6784,6396,23882,7469,6441,22332
포스코스틸리온(주),058430,2018/12,6692,4093,13675,7708,4190,14162
포스코스틸리온(주),058430,2019/12,9379,4794,4804,10335,5026,4473
포스코스틸리온(주),058430,2020/12,7834,4234,9285,8812,5127,12514
포스코스틸리온(주),058430,2021/12,12143,4632,122732,12073,6842,126197
포스코홀딩스(주),005490,2011/12,1370668,1240359,4065720,3866695,3190419,4782395
포스코홀딩스(주),005490,2012/12,759292,1356539,3122281,2797638,2897063,3368486
포스코홀딩스(주),005490,2013/12,918360,967073,1985295,2829253,2380838,1946177
포스코홀딩스(주),005490,2014/12,1014269,1050794,1721393,3221987,2396762,1378144
포스코홀딩스(주),005490,2015/12,734569,896406,1668283,3387054,2557072,180758
포스코홀딩스(주),005490,2016/12,882511,756480,2189334,3014190,2231980,1432853
포스코홀딩스(주),005490,2017/12,667207,1143692,3354741,2484277,2372667,4179692
포스코홀딩스(주),005490,2018/12,458326,629940,2234899,2244416,1705970,3562821
포스코홀딩스(주),005490,2019/12,508242,868682,1831249,2242063,1872143,3053278
포스코홀딩스(주),005490,2020/12,820201,1230684,1017880,2892402,2677499,2025086
포스코홀딩스(주),005490,2021/12,925649,1694175,6983700,2765176,2730110,9416073
풍림산업(주),001310,2011/12,47760,52792,-44165,47822,52892,-41366
피아이첨단소재(주),178920,2011/12,81,293,25090,,,
피아이첨단소재(주),178920,2012/12,1478,488,20544,,,
피아이첨단소재(주),178920,2013/12,1683,847,32971,,,
피아이첨단소재(주),178920,2014/12,1322,551,27543,,,
피아이첨단소재(주),178920,2015/12,421,571,21297,,,
피아이첨단소재(주),178920,2016/12,648,435,27570,,,
피아이첨단소재(주),178920,2017/12,1087,755,42388,,,
피아이첨단소재(주),178920,2018/12,1548,1149,43892,,,
피아이첨단소재(주),178920,2019/12,2298,242,21164,,,
피아이첨단소재(주),178920,2020/12,1614,244,52741,,,
피아이첨단소재(주),178920,2021/12,932,546,83314,,,
하나제약(주),293480,2011/12,,,,,,
하나제약(주),293480,2012/12,,,,,,
하나제약(주),293480,2013/12,,,,,,
하나제약(주),293480,2014/12,,,,,,
하나제약(주),293480,2015/12,,,,,,
하나제약(주),293480,2016/12,1635,209,21950,1635,209,21950
하나제약(주),293480,2017/12,1082,202,30968,1082,203,30961
하나제약(주),293480,2018/12,372,472,32332,,,
하나제약(주),293480,2019/12,186,2287,34862,,,
하나제약(주),293480,2020/12,135,1265,28495,,,
하나제약(주),293480,2021/12,204,1197,35847,,,
하이트진로(주),000080,2011/12,41518,26687,85510,44713,18844,110901
하이트진로(주),000080,2012/12,76733,42653,158024,77862,5910,136986
하이트진로(주),000080,2013/12,58647,33420,151172,58953,4032,154617
하이트진로(주),000080,2014/12,51177,8439,44420,54768,1725,37906
하이트진로(주),000080,2015/12,43495,2637,68167,46561,3245,79802
하이트진로(주),000080,2016/12,39466,13523,68529,42513,2575,61185
하이트진로(주),000080,2017/12,38427,1815,36913,41792,2371,39690
하이트진로(주),000080,2018/12,39028,3749,42837,40393,4328,41999
하이트진로(주),000080,2019/12,45563,3006,3344,47255,3151,450
하이트진로(주),000080,2020/12,49862,6770,83686,51573,6823,123604
하이트진로(주),000080,2021/12,39219,11107,101591,40811,9356,103248
하이트진로홀딩스(주),000140,2011/12,58607,2,1009,151159,15774,98182
하이트진로홀딩스(주),000140,2012/12,47395,974,192867,133826,8409,99159
하이트진로홀딩스(주),000140,2013/12,36550,92,-13890,102153,4855,29033
하이트진로홀딩스(주),000140,2014/12,32336,29,32520,87554,2078,-93100
하이트진로홀딩스(주),000140,2015/12,27474,0,16202,74462,3184,67664
하이트진로홀딩스(주),000140,2016/12,23325,6,24954,65986,2744,71942
하이트진로홀딩스(주),000140,2017/12,20409,17,14697,62322,2232,19503
하이트진로홀딩스(주),000140,2018/12,21540,288,7480,61964,4869,29317
하이트진로홀딩스(주),000140,2019/12,21827,712,9506,69172,4073,-4208
하이트진로홀딩스(주),000140,2020/12,19753,1256,15851,71337,7932,123767
하이트진로홀딩스(주),000140,2021/12,17744,1055,17438,58564,10126,103361
한국가스공사(주),036460,2011/12,1284674,694107,422205,1262378,491557,389364
한국가스공사(주),036460,2012/12,1553074,1018749,674369,1362963,499905,518527
한국가스공사(주),036460,2013/12,1604314,1033031,72430,1694004,855444,149114
한국가스공사(주),036460,2014/12,1597844,826866,63939,1249987,528544,384116
한국가스공사(주),036460,2015/12,1928116,1087492,-8971,1427522,716209,276778
한국가스공사(주),036460,2016/12,1648586,845692,-861428,1550012,753939,-849614
한국가스공사(주),036460,2017/12,1687676,1709095,-697458,1592196,882959,-1250236
한국가스공사(주),036460,2018/12,1441729,747308,246224,1237108,493830,648979
한국가스공사(주),036460,2019/12,1435367,782018,151893,1253031,450977,116376
한국가스공사(주),036460,2020/12,1454490,1033712,50026,1427114,730492,-268898
한국가스공사(주),036460,2021/12,1720139,1065606,687449,1472443,881472,1367334
한국공항(주),005430,2011/12,2706,4407,-25937,2706,3941,-19235
한국공항(주),005430,2012/12,2771,2349,2028,,,
한국공항(주),005430,2013/12,2905,1365,-13796,,,
한국공항(주),005430,2014/12,2300,1122,33400,2300,1087,35622
한국공항(주),005430,2015/12,1403,2257,10465,1403,2288,11829
한국공항(주),005430,2016/12,941,1511,20870,941,1495,22580
한국공항(주),005430,2017/12,272,1547,27292,272,1523,27364
한국공항(주),005430,2018/12,7,1979,23941,7,2039,24292
한국공항(주),005430,2019/12,1450,2356,21523,1629,2403,21348
한국공항(주),005430,2020/12,1772,1801,-49060,1911,1820,-53307
한국공항(주),005430,2021/12,1109,1732,-220,1192,1749,411
한국내화(주),010040,2011/12,7086,1323,16435,,,
한국내화(주),010040,2012/12,4577,773,11641,,,
한국내화(주),010040,2013/12,4358,526,11447,,,
