회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
세방(주),004360,2011/12,274157,329172,784755,908628,48012,55576,584358,764646
세방(주),004360,2012/12,291683,377733,763784,903191,23364,27442,572103,717999
세방(주),004360,2013/12,296532,410444,734551,900651,23222,29165,526007,646454
세방(주),004360,2014/12,314470,452748,704001,890755,15492,17078,567009,665188
세방(주),004360,2015/12,327974,495965,700609,918400,24388,34182,563697,665864
세방(주),004360,2016/12,358351,553289,697697,939793,21615,24991,557125,649012
세방(주),004360,2017/12,370969,582641,700281,953824,27523,29307,570767,666130
세방(주),004360,2018/12,380157,623562,701207,988930,23695,25113,563001,651682
세방(주),004360,2019/12,356093,624501,766558,1107635,43617,51332,570753,723284
세방(주),004360,2020/12,362096,657266,786489,1164648,42222,40263,577262,842239
세방(주),004360,2021/12,383140,713221,795893,1245288,47228,37011,620993,1057709
세방전지(주),004490,2011/12,423121,,712634,,82962,,953872,
세방전지(주),004490,2012/12,517752,,772556,,145855,,846330,
세방전지(주),004490,2013/12,582769,,870158,,56649,,918797,
세방전지(주),004490,2014/12,635343,,927726,,76015,,955578,
세방전지(주),004490,2015/12,710245,709823,993659,1001385,71858,67800,956256,956256
세방전지(주),004490,2016/12,770706,769264,1073297,1086480,92434,79426,958982,959776
세방전지(주),004490,2017/12,834980,833666,1133087,1145353,80425,83221,1108228,1111084
세방전지(주),004490,2018/12,925763,925882,1252080,1267930,151285,148940,1165729,1180886
세방전지(주),004490,2019/12,996926,999441,1302079,1510689,66093,54567,1129805,1139008
세방전지(주),004490,2020/12,1054708,1062498,1336485,1514339,144937,185197,1077016,1252791
세방전지(주),004490,2021/12,1134168,1140930,1477894,1684409,-2291,11592,1243923,1352008
세원이앤씨(주),091090,2011/12,47796,42335,381722,376824,5893,5070,237196,238731
세원이앤씨(주),091090,2012/12,48758,41362,374740,367607,-12725,-13272,285107,285814
세원이앤씨(주),091090,2013/12,27664,19158,307308,298596,16051,14852,185262,185381
세원이앤씨(주),091090,2014/12,6463,-1231,314754,306645,-1112,-2157,201420,202012
세원이앤씨(주),091090,2015/12,13526,2742,358637,347686,-21785,-22441,274628,275283
세원이앤씨(주),091090,2016/12,8375,-5773,388980,374930,26109,25652,221931,222174
세원이앤씨(주),091090,2017/12,-274,-12376,365474,353023,20978,20494,157833,158138
세원이앤씨(주),091090,2018/12,-18332,-31530,342948,329476,2782,2726,133662,133830
세원이앤씨(주),091090,2019/12,-38052,-37782,358537,358715,-25084,-25024,181902,181937
세원이앤씨(주),091090,2020/12,-64581,-64318,324506,324724,6912,7236,109932,109855
세원이앤씨(주),091090,2021/12,-66333,-67516,293864,292676,17612,19361,78975,83150
세종공업(주),033530,2011/12,229504,262147,401748,637756,3703,-430,436725,937716
세종공업(주),033530,2012/12,238211,300753,410380,669607,49667,84219,461709,1017677
세종공업(주),033530,2013/12,263646,345633,425657,697570,38835,92834,462828,1093719
세종공업(주),033530,2014/12,269188,363952,492340,858810,6430,30324,450139,1116741
세종공업(주),033530,2015/12,285948,381745,525373,914404,30457,28673,461830,1199066
세종공업(주),033530,2016/12,298045,393039,522340,952519,34227,81731,432800,1154387
세종공업(주),033530,2017/12,303658,381302,522495,900554,22014,-12819,392039,1035914
세종공업(주),033530,2018/12,304513,362644,538273,871008,11055,34006,388387,1099513
세종공업(주),033530,2019/12,305995,366699,577345,996028,32851,70937,384180,1221703
세종공업(주),033530,2020/12,293734,349365,658202,1158751,19504,34463,332069,1182774
세종공업(주),033530,2021/12,305316,344737,647153,1180100,17838,44176,403528,1588108
세하(주),027970,2011/12,-30931,,190494,,-2534,,187584,
세하(주),027970,2012/12,10150,,240583,,663,,171018,
세하(주),027970,2013/12,-51813,,208802,,-14948,,173750,
세하(주),027970,2014/12,-73334,,176951,,-1891,,151055,
세하(주),027970,2015/12,-60968,,170140,,-13542,,147953,
세하(주),027970,2016/12,-56532,,172282,,5897,,159354,
세하(주),027970,2017/12,-59174,,173679,,-3281,,164485,
세하(주),027970,2018/12,-53995,,178752,,9613,,177243,
세하(주),027970,2019/12,-42925,,187833,,14556,,177654,
세하(주),027970,2020/12,-30544,,189544,,30733,,189517,
세하(주),027970,2021/12,-5956,,195334,,16698,,204435,
솔루스첨단소재(주),336370,2019/12,15165,4327,175834,494200,6963,20950,44849,69995
솔루스첨단소재(주),336370,2020/12,55387,-6711,265179,841168,26276,-30759,126049,290163
솔루스첨단소재(주),336370,2021/12,67192,4773,248087,1011600,25011,-41974,134452,381167
송원산업(주),004430,2011/12,230310,238659,838983,870166,9166,19725,597492,628972
송원산업(주),004430,2012/12,252546,252626,837746,862123,58879,93999,600967,679637
송원산업(주),004430,2013/12,267860,273614,829172,866022,79084,59038,596635,692164
송원산업(주),004430,2014/12,256774,251887,810847,855857,54007,48315,569720,665498
송원산업(주),004430,2015/12,295470,276751,797432,846381,78592,85539,548661,654421
송원산업(주),004430,2016/12,350168,317463,799009,829523,101115,100772,561119,694326
송원산업(주),004430,2017/12,374788,349340,845204,865121,58113,55062,581987,724853
송원산업(주),004430,2018/12,373988,380497,812958,872544,50522,58215,618101,788738
송원산업(주),004430,2019/12,396037,400720,822382,894324,58699,77982,652416,814340
송원산업(주),004430,2020/12,419851,433440,813150,891142,60622,76419,618476,807768
송원산업(주),004430,2021/12,479858,512355,1023314,1115649,-31542,-18297,837825,998190
신대양제지(주),016590,2011/12,178822,178918,321525,421659,22423,24685,307310,394569
신대양제지(주),016590,2012/12,198008,203855,305175,403588,54366,75202,262673,361200
신대양제지(주),016590,2013/12,205419,214204,291714,392855,11452,18489,244855,338016
신대양제지(주),016590,2014/12,221126,229374,308635,401781,33707,41895,231529,327026
신대양제지(주),016590,2015/12,205170,206513,302433,375615,14859,20638,227669,319573
신대양제지(주),016590,2016/12,210811,221750,310636,362737,-4823,-1880,220230,252520
신대양제지(주),016590,2017/12,230824,248315,352774,725767,14188,19125,317852,512806
신대양제지(주),016590,2018/12,288374,325422,383347,746772,71608,137276,322766,709356
신대양제지(주),016590,2019/12,317592,377398,394657,768604,30997,104387,258433,646815
신대양제지(주),016590,2020/12,339161,417688,407990,809132,31829,98169,189038,609205
신대양제지(주),016590,2021/12,361682,468658,410319,845952,1435,20730,245039,681566
신라교역(주),004970,2011/12,318296,316306,423604,435063,10356,10145,321270,321468
신라교역(주),004970,2012/12,376155,375802,500632,509905,47716,47543,437960,438250
신라교역(주),004970,2013/12,402354,400017,499099,501894,-9616,-9834,331527,331547
신라교역(주),004970,2014/12,417441,411923,505485,510384,13969,13709,253673,259470
신라교역(주),004970,2015/12,435530,423000,514194,510104,-24222,-24611,280825,291677
신라교역(주),004970,2016/12,455900,447060,529535,525212,8973,8941,295148,304667
신라교역(주),004970,2017/12,472072,468323,549517,549948,36614,36870,393387,413096
신라교역(주),004970,2018/12,503592,500594,580628,581035,-4178,-3055,337367,355250
신라교역(주),004970,2019/12,507534,504243,607020,619928,-3633,-685,331855,369646
신라교역(주),004970,2020/12,505910,504483,611485,629073,962,6806,316974,372322
신라교역(주),004970,2021/12,541433,540048,665991,680457,-8246,-2360,301585,346502
신세계건설(주),034300,2011/12,138404,,491319,,-16587,,544625,
신세계건설(주),034300,2012/12,136048,,581159,,-60695,,599827,
신세계건설(주),034300,2013/12,3066,,551473,,69012,,441353,
신세계건설(주),034300,2014/12,3285,,672732,,20549,,835987,
신세계건설(주),034300,2015/12,18298,,678596,,77861,,1085593,
신세계건설(주),034300,2016/12,53069,,734455,,20571,,1438182,
신세계건설(주),034300,2017/12,75960,,678556,,-62262,,1064425,
신세계건설(주),034300,2018/12,128451,,757077,,63627,,1084269,
신세계건설(주),034300,2019/12,138736,,777742,,60218,,1016154,
신세계건설(주),034300,2020/12,143452,,765614,,36253,,956756,
신세계건설(주),034300,2021/12,167114,,828998,,76931,,1256750,
신송홀딩스(주),006880,2011/12,76087,53329,154368,180259,83,7520,710,148439
신송홀딩스(주),006880,2012/12,75863,63681,153945,185368,-97,12889,1200,165981
신송홀딩스(주),006880,2013/12,75794,72825,175804,233290,-194,6009,1180,272533
신송홀딩스(주),006880,2014/12,74489,75107,174374,237800,-1822,812,1840,234651
신송홀딩스(주),006880,2015/12,73609,76383,173257,227193,-59,16107,2040,228564
신송홀딩스(주),006880,2016/12,65594,63187,163212,246717,622,-5113,2550,206896
신송홀딩스(주),006880,2017/12,57992,54486,153586,259753,330,-15794,1470,291761
신송홀딩스(주),006880,2018/12,44810,39976,136666,205262,5,14263,1200,163342
신송홀딩스(주),006880,2019/12,39871,5580,130576,199874,342,-6548,1404,263014
신송홀딩스(주),006880,2020/12,37578,7445,125870,167829,875,15363,1644,205882
신송홀딩스(주),006880,2021/12,38771,13633,125122,248190,2554,3391,4482,186444
신일전자(주),002700,2011/12,-17299,-17459,46178,46367,4600,5333,79835,81163
신일전자(주),002700,2012/12,-16013,-16297,58156,58653,8900,8899,89545,90869
신일전자(주),002700,2013/12,-11061,-9360,57671,60283,5829,5904,119400,120192
신일전자(주),002700,2014/12,-751,-36,90526,91207,-14478,-14756,113659,114279
신일전자(주),002700,2015/12,-8328,-7523,78861,79273,-4517,-4505,106416,107386
신일전자(주),002700,2016/12,4047,4730,80645,80721,8209,7983,124048,124454
신일전자(주),002700,2017/12,12417,,84787,,8768,,144558,
신일전자(주),002700,2018/12,22606,,102269,,9870,,168725,
신일전자(주),002700,2019/12,25148,,100086,,-6053,,145888,
신일전자(주),002700,2020/12,31755,,110599,,11925,,172442,
신일전자(주),002700,2021/12,38335,,122089,,7177,,193517,
신풍,002870,2011/12,94313,94010,174297,174511,-1208,-1699,117520,120954
신풍,002870,2012/12,79922,79717,182692,183115,-8164,-8425,119573,121452
신풍,002870,2013/12,68292,68583,195546,196354,85,-1334,143057,144983
신풍,002870,2014/12,47313,48022,172398,173517,-15409,-15968,105171,108183
신풍,002870,2015/12,32114,32895,145145,145668,-11263,-11838,108124,111454
신풍,002870,2016/12,33228,34102,146607,146751,7879,7130,124444,128631
신풍,002870,2017/12,34141,35091,151801,153485,2203,601,135122,144277
신풍,002870,2018/12,42083,43534,165094,167284,13293,13998,144470,154108
신풍,002870,2019/12,59598,60294,183967,185646,16596,17509,146170,156878
신풍,002870,2020/12,88085,91842,103473,107755,-13121,-12072,23989,33771
신풍,002870,2021/12,77679,80416,91178,93873,-5984,-5048,17725,25902
신풍제약(주),019170,2011/12,143125,149798,370849,378500,29244,28727,224915,229693
신풍제약(주),019170,2012/12,154093,161042,375746,379680,29363,30792,212010,221169
신풍제약(주),019170,2013/12,153595,163498,392439,398355,4988,11454,206471,215963
신풍제약(주),019170,2014/12,152424,162882,401873,409295,206,-48,209584,220292
신풍제약(주),019170,2015/12,151446,162243,402539,410730,9972,9891,185478,195950
신풍제약(주),019170,2016/12,136842,146604,409352,416488,17762,18959,182276,194147
신풍제약(주),019170,2017/12,130579,143202,379060,385614,9945,10148,175638,184998
신풍제약(주),019170,2018/12,130451,143665,378458,380953,31756,32054,177008,187389
신풍제약(주),019170,2019/12,132349,146463,378480,380114,17408,19351,180096,189722
신풍제약(주),019170,2020/12,139004,156595,483833,487150,18563,20062,187327,197751
신풍제약(주),019170,2021/12,114630,139160,385615,392585,-71795,-71028,179784,189237
쌍용씨앤이(주),003410,2011/12,41185,97152,2504165,3139163,92930,116977,1165195,1855119
쌍용씨앤이(주),003410,2012/12,38267,111916,2506135,3163502,157359,204848,1333799,1991040
쌍용씨앤이(주),003410,2013/12,47539,180100,2470174,3074311,146012,254109,1401315,2060730
쌍용씨앤이(주),003410,2014/12,119399,265149,2414750,3003333,194236,277595,1387093,2020705
쌍용씨앤이(주),003410,2015/12,161240,329603,2351254,2934453,227450,274165,1416157,2092899
쌍용씨앤이(주),003410,2016/12,296236,497865,2532836,3216247,129588,196735,1411404,2059717
쌍용씨앤이(주),003410,2017/12,618645,717020,2999673,3501202,408629,298324,1033257,1517140
쌍용씨앤이(주),003410,2018/12,584497,676589,2967128,3429268,274262,315984,995863,1509985
쌍용씨앤이(주),003410,2019/12,507435,590398,2923005,3328815,336618,365978,1044760,1538481
쌍용씨앤이(주),003410,2020/12,1142696,1221605,2923927,3326801,347326,385891,992644,1470799
쌍용씨앤이(주),003410,2021/12,1563306,1648944,3042618,3564765,330146,381172,1142260,1661398
