,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
55,(주)구영테크,053270,2013,53.78,282.41,-23.73,제조업,4.83,5.74,1.4,12.89,2.9,26.87,2.08,4.56,1.47,1.11,266.0,70.22,-1.0155574762316335,10.885235799703445,6.370103851500532,-7.404304958334109,0.0534188034188034,0.1518260403404141,0.0740333713060376,0.0639548009516807,5.770879935675472,0.127969673490585,0.0583260738457414,7490.0,-2911.257,-51.48272894215625,4.477739121374032,0,0,0,0.0513351896125547
56,(주)구영테크,053270,2014,48.29,198.5,-14.26,제조업,3.57,4.75,1.47,13.18,2.19,20.89,2.03,3.74,1.59,1.12,291.0,51.93,3.787382667539838,-1.283958621567958,33.797150471504715,4.440796086577766,-27.415910304324616,0.158818660695381,0.0218084526200298,0.0199320936614886,3.821960681184552,0.1739929446864754,0.0452337719832923,6465.0,8054.870999999999,-51.99983199540254,3.5034627541356604,0,0,0,0.0068140902720358
57,(주)구영테크,053270,2015,46.66,186.04,-6.2,제조업,3.87,7.74,2.62,14.79,1.72,17.39,1.96,3.17,1.65,1.09,286.0,50.41,5.597036725441395,0.9112819520433476,8.020990940953403,3.5121938700218798,13.001103346818685,0.1783972082240859,0.1072887417793232,0.1005851827315888,2.4205729427826803,0.2686975290551723,0.0483911957404342,5791.5,-5547.803,-58.92473274770528,3.851379857394397,0,0,0,0.0764166129135359
58,(주)구영테크,053270,2016,45.27,188.59,-7.81,제조업,2.64,4.64,1.55,15.19,1.41,14.98,1.58,2.6,1.39,0.9,284.0,51.92,7.511259142866628,-13.819494081344466,2.4449921100689704,3.357693189777538,-29.406021155410905,0.1792285364742006,0.1156355698419171,0.1300184758128683,2.3277184625442366,0.2807423268045194,0.0372238347686329,5241.5,-4634.285,-52.61251424650951,4.732356947310219,0,0,0,0.1128777764291783
59,(주)구영테크,053270,2017,50.83,235.08,-9.47,제조업,3.22,2.61,0.77,15.17,1.49,15.14,1.46,2.64,1.25,0.85,303.0,51.92,11.4122212044175,1.03235290151178,-3.407753547940464,12.151270180152087,31.18948824343015,0.1672691299930485,0.029490401582803,0.0368076458457082,3.186616542205414,0.2201587183573071,0.0236992674188546,5014.5,18411.888,-59.9814398002992,3.9570655329600286,0,0,0,0.0277508959975439
60,(주)구영테크,053270,2018,47.1,194.32,-7.04,제조업,2.76,9.65,3.04,11.4,1.82,16.91,1.63,3.13,1.47,1.0,283.0,50.41,21.12945393405822,30.30373816182016,23.32335919442404,8.322014865515213,-5.482340537691091,0.1837312968658212,0.0161077734939996,0.0167129349819195,3.2904004723694933,0.2006537295690936,0.0542026824897691,5535.0,31564.256,-60.21222970020703,2.9527038793677463,0,0,0,0.0136141529825136
61,(주)국보디자인,066620,2012,0.0,61.35,43.1,건설업,12.13,15.67,9.57,16.02,-1.43,31.84,64.57,2.26,3.54,1.38,265.0,48.99,52.76828434723172,-8.636467977657052,19.56837819873712,15.806536078103765,22.489210311442903,0.4727168974353453,0.1636663149507956,0.1273083590864551,0.6924117647058824,0.5491074312539029,0.1012188031611361,9537.0,-14325.301,-58.80643980822108,9.117785985276752,0,0,0,0.0579549927556259
62,(주)국보디자인,066620,2013,2.64,94.98,33.87,건설업,10.66,17.76,9.91,13.45,-1.07,43.6,73.86,2.66,3.35,1.48,285.0,49.17,-1.8791946308724832,36.94714538160683,13.954659949622169,37.709683671052346,12.06551756975526,0.4115729230191866,0.1586996294037622,0.1241323638231642,0.8224950495049504,0.5922503166486841,0.0900064111585432,11134.5,-20244.138,-59.85147942821364,6.4616650052899045,0,0,0,0.0572532855509145
63,(주)국보디자인,066620,2014,0.0,77.55,40.03,건설업,10.27,15.64,8.42,14.9,-0.94,47.03,73.65,2.52,2.94,1.36,285.0,49.91,18.422252621979023,7.861471755575805,13.343394615689505,3.213397757658207,13.40924541128484,0.4664121443505136,0.0993546041268975,0.0743647022803814,0.5653039215686274,0.7726570311789838,0.1023846317001484,12557.0,-12601.868,-57.36424381241508,5.674039257486931,0,0,0,0.0123260798076814
64,(주)국보디자인,066620,2015,1.33,69.36,37.19,건설업,9.37,13.66,7.89,13.28,-0.78,51.36,40.38,2.44,3.34,1.41,302.0,51.55,167.3854447439353,9.204304489323825,12.04556764535783,6.876647577492956,-4.173535141615465,0.4973846480969593,0.0874760790984478,0.0640783352716398,0.3991848013816926,1.0259408887943866,0.0910057410163725,13067.5,-7858.934,-59.37838359481954,3.641567328459877,0,0,0,0.0081720385446087
65,(주)국보디자인,066620,2016,0.0,82.28,39.14,건설업,7.02,12.62,7.17,12.33,-0.76,53.71,27.99,2.37,3.12,1.34,352.0,51.92,7.258064516129033,4.569903638478152,4.34777389655131,12.30562052590545,-17.77308624599265,0.4904261227374851,0.0801883220154999,0.0630852489945881,0.5544496124031008,0.8141266755862975,0.074085527478353,11652.5,-12087.274,-59.13828550472964,6.708445459510451,0,0,0,0.0097711136487761
66,(주)국보디자인,066620,2017,0.0,65.57,45.03,건설업,14.38,14.33,8.26,16.98,-0.52,72.18,36.13,2.91,3.96,1.68,387.0,52.02,1.1680988184747585,34.381609651953724,14.21274833484798,3.742458283896701,120.7683529859262,0.5438612500152085,0.1076030222287111,0.0653518462413821,0.4743023679417122,0.8349454319816039,0.1303853219938922,16866.0,-17480.065,-59.2742232690124,8.956860687657485,0,0,0,0.0160608590915472
67,(주)국보디자인,066620,2018,0.03,61.18,45.89,건설업,9.7,13.35,8.17,14.77,-0.73,67.8,34.67,2.45,3.87,1.5,341.0,52.41,-5.335102853351029,-6.058568377805201,9.383183594536884,6.481853244272487,-29.087698139214336,0.5772550946371339,0.0152653438987185,0.0105089278691103,0.6610547263681592,0.5741643195438678,0.0942543576500968,19839.5,-2663.0,-59.89743213345917,6.704896562573744,0,0,0,0.0440533312357429
68,(주)국순당,043650,2012,0.57,9.45,35.08,제조업,2.69,3.46,2.95,44.83,-1.17,13.29,1.44,0.62,6.56,0.57,377.0,48.07,-2.611971140789023,-7.039142897420233,7.586152688727445,5.3205112109875214,5.744760479041916,0.7573022457445286,0.0356649024936823,0.0630170685268496,0.1371797133145487,0.6292512590473466,0.0214895341629714,5497.5,-3041.478,-57.94072972997597,10.317899206389324,0,0,0,0.0109016158654737
69,(주)국순당,043650,2013,2.06,12.1,39.81,제조업,0.67,2.89,2.68,42.35,-1.17,11.11,1.22,0.51,4.76,0.46,365.0,43.71,-3.4216429220976057,-16.44846585452156,1.5352822685856824,3.9979974252610497,-74.50008847991506,0.7413382848497352,0.0187882539027577,0.0413213140540867,0.2219774853279132,0.4863412684134516,-0.0111684203287256,3546.0,-2525.4700000000003,-59.333797743583474,5.709742472825539,0,0,0,0.0165870086917942
70,(주)국순당,043650,2014,0.42,10.5,39.12,제조업,0.5,1.73,1.59,39.38,-0.72,10.29,1.21,0.47,4.16,0.42,350.0,43.74,-9.584070907561548,-7.370883497690928,1.1528103285226758,-0.2911308254819705,-24.91325468424705,0.7523910244620194,0.0134771013426521,0.0319058608377601,0.196167583382109,0.4844767040647416,-0.0065569247746919,1261.5,-2521.239,-57.6753203035299,5.255595227727946,0,0,0,0.0057911695549943
71,(주)국순당,043650,2015,0.3,9.3,39.93,제조업,-3.78,-1.93,-1.63,35.41,-2.29,8.67,1.1,0.39,3.96,0.36,336.0,43.69,-3.968397228509144,-15.698206043716798,0.6889858798542764,-0.410152657715652,-857.6709796672828,0.7356363233420135,-0.0415951022217297,-0.1163307206590653,0.1609218295106895,0.5285229497479085,-0.051332483794116,-3558.0,9554.811,-59.70761204035727,-6.479384837880764,0,0,0,0.0707617215242178
72,(주)국순당,043650,2016,0.45,9.79,34.96,제조업,-3.02,-1.39,-1.29,39.7,-1.44,7.81,1.04,0.36,3.73,0.32,309.0,42.01,-6.168216191206026,-9.997030073731649,-2.0931840316500727,-1.654292943284023,20.858746035618445,0.7319499542264266,0.0006666510175817,0.0020372734967934,0.1531911916337073,0.581848453134903,-0.0445388605901269,-7343.0,942.002,-60.363865266117976,-3.6790003012869255,0,0,0,0.0416493307126153
73,(주)국순당,043650,2017,0.48,9.33,30.73,제조업,-1.87,4.88,4.26,37.88,-2.86,7.03,1.02,0.3,3.17,0.28,256.0,42.01,-10.56321750520071,-9.95681554066656,14.184177838252952,13.706251026971197,34.2940813810111,0.6802931461601982,-0.0099958711808422,-0.0385749111709501,0.2036867554724121,0.4188074596201486,-0.0512675474814203,-5375.5,3117.944,-60.03512474413157,-1.224821146890585,0,0,0,0.1929382897022035
74,(주)국순당,043650,2018,0.68,10.64,25.62,제조업,-1.25,-1.26,-1.24,36.99,-1.83,6.89,0.99,0.28,2.82,0.26,260.0,42.01,14.989662301860784,-2.0155829257022675,-2.644681071955728,-1.4785301403798514,29.76776917663617,0.7474970559762634,-0.0236108608283497,-0.0916157148432418,0.3163932199507142,0.3038513875257209,-0.0075266428909684,-3628.5,16867.301,-60.562609226852224,-0.3509496552621308,0,0,0,0.0432060621829062
75,(주)국영지앤엠,006050,2012,10.78,30.98,24.78,제조업,-2.46,12.28,7.97,1.13,0.47,3.51,1.38,1.11,2.06,0.72,98.0,16.76,2.4083301392615306,2.84707540521494,40.408761800018326,-1.3519492650312177,49.42333785617368,0.3169042160869131,-0.1223462573507425,-0.1682198163628888,0.5396221777176023,0.4382749331207016,0.1001528289976411,-2219.5,10352.309,-53.08915533161377,-0.4432871956511808,0,0,0,0.2785848065415011
76,(주)국영지앤엠,006050,2013,11.33,36.17,20.28,제조업,2.16,2.07,1.55,4.95,0.6,3.79,1.75,1.21,3.6,0.9,102.0,14.7,-0.9793525045224876,27.426796400347172,0.8376849434290687,4.83404764277883,189.40308517773303,0.3083919629840908,0.0952018761488242,0.1076895500985839,0.57626096436917,0.4609439577866514,0.0234360144514166,-79.0,-5056.616,-50.367842141518125,4.699964151281591,0,0,0,0.0906076357770209
77,(주)국영지앤엠,006050,2014,5.09,24.88,25.73,제조업,2.6,0.85,0.65,5.84,0.23,3.47,1.61,1.1,3.61,0.84,120.0,14.42,2.097769938263828,-7.703889585947303,1.9333261408997733,-6.515814159852951,19.05476369092273,0.3365821411621126,0.054851176350939,0.0628447137419404,0.3927356308383707,0.5073407682385246,0.0307647976133975,1460.0,-1237.998,-54.01183183639993,5.750796240192651,0,0,0,0.0551541987104792
78,(주)국영지앤엠,006050,2015,4.63,30.1,24.09,제조업,-1.69,-1.11,-0.87,1.23,-0.24,2.55,1.25,0.83,3.03,0.65,105.0,13.88,-2.5081754797309803,-22.108288666200576,3.666306809762706,7.995457319140281,-165.46943919344676,0.2964701081411957,0.0101549134399573,0.0161314450982347,0.1816475744832985,1.27370627446518,-0.0140159779008993,274.0,-71.80200000000002,-47.65109031691687,0.945347561583724,0,0,0,0.0294454971576742
79,(주)국영지앤엠,006050,2016,4.95,29.89,27.23,제조업,0.38,0.77,0.6,3.62,-0.16,3.06,1.62,1.03,3.45,0.8,113.0,13.56,0.560108857314642,28.29610052857285,3.236477242562228,3.07315618476606,123.96535129932629,0.2935085501971951,-0.0501895813981818,-0.0640534815477,0.2011018324423389,1.1443556677224345,0.0050555039515158,-395.0,4813.148,-48.48234135532359,3.09541947645607,0,0,0,0.0715548904910896
80,(주)국영지앤엠,006050,2017,4.16,25.64,28.37,제조업,2.14,2.78,2.17,5.03,-0.06,3.64,1.98,1.22,4.4,0.95,111.0,15.19,-0.0251746491283277,22.16413704646598,4.062660706515289,0.654779126250552,466.2650602409639,0.3132479085036535,0.0036156790366257,0.0038019789379911,0.342085829337624,0.596535976611549,0.0255518070831001,829.5,1197.9,-48.07180821239652,4.494400432693838,0,0,0,0.0189780789666253
81,(주)국영지앤엠,006050,2018,1.41,16.59,27.43,제조업,-1.46,-0.68,-0.56,1.7,-0.08,3.23,1.81,1.08,5.1,0.89,107.0,15.19,-3.9597104186339314,-10.437148038560656,-1.6422109024557134,-8.723014780411795,-165.24822695035462,0.3292450484793238,0.0837324935775254,0.0897319763414504,0.1557464473476306,0.9138059822656832,-0.0097621612662633,245.0,-4890.155,-48.0877121039504,0.962132111330172,0,0,0,0.0960373705618017
82,(주)그래디언트,035080,2012,17.17,86.55,-3.91,도매 및 소매업,1.85,3.52,1.68,34.16,1.63,14.93,9.57,1.25,1.15,0.6,14.0,39.04,20.455970097276715,5.985692019077308,20.6116665450388,-4.843928019401945,178.29898922209193,0.4011797536436549,-0.0498956059920133,-0.0812857064230282,0.8084411113810239,0.5739005643898187,0.052930802651405,-1943.0,54295.958,-65.70637845230368,-0.0709163960592217,0,0,0,0.1093687049369805
83,(주)그래디언트,035080,2015,3.41,133.09,12.8,도매 및 소매업,3.24,2.87,2.14,10.96,-0.04,116.26,61.52,3.92,3.18,1.76,19.0,35.36,-1.8714458038945372,12.817178289054606,0.3849643969020695,9.704007236177135,27.71809449127622,0.1514984084127703,-0.0082042927761021,-0.0048868357116744,1.829564622228982,0.312087328915053,0.0287202461477703,58079.5,23035.175,-69.56293162156118,0.1704825396843348,0,0,0,0.0170431364188858
84,(주)글로벌스탠다드테크놀로지,083450,2012,5.61,49.48,29.02,제조업,15.26,20.94,13.16,38.3,-0.12,16.27,4.11,2.04,3.03,1.22,267.0,33.04,21.607934163325595,56.15844255975328,30.48740713897445,2.377555872563005,91.39759604053737,0.4883790060380863,0.0743334881560613,0.0617323952354502,0.5087013189284348,0.650673773153739,0.1538875986994891,6182.0,166.09000000000017,-57.919061912712486,10.668564463370982,0,0,0,0.0463340122199592
85,(주)글로벌스탠다드테크놀로지,083450,2013,6.86,46.91,32.91,제조업,12.93,14.17,10.18,32.42,-0.08,18.69,4.43,2.06,4.28,1.39,306.0,26.87,11.60275319567355,24.95062642720484,18.390357698289268,16.352995819786344,-7.277428888067972,0.4987625145703929,0.0249413192393057,0.0192879987157798,0.414697433398224,0.7699666075334919,0.1080843725549683,7825.5,2066.873,-54.49662880384383,8.686218095155773,0,0,0,0.0538878530061864
86,(주)글로벌스탠다드테크놀로지,083450,2014,5.29,37.62,38.51,제조업,12.97,16.07,11.89,32.16,-0.18,19.55,4.62,1.91,4.56,1.34,361.0,24.32,0.1554806944804353,10.051492288504994,19.272812573305185,11.728168361888642,14.196547144754316,0.5388012347796262,0.1727976905047733,0.1356664385175544,0.3658899403461179,0.7470495262390671,0.1164608700623106,8064.5,-10586.392,-56.66671049176364,8.20497514670736,0,0,0,0.0472380866891823
87,(주)글로벌스탠다드테크놀로지,083450,2015,5.31,22.97,35.78,제조업,8.61,10.26,8.17,36.1,-0.28,18.12,3.94,1.57,5.25,1.21,392.0,25.35,21.87839586028461,-5.273610628008483,11.465995358533611,-0.4001600640256103,-30.08489359227817,0.6068845778568559,0.0968403834012512,0.0799426696516352,0.2387870954782798,0.7821386708660966,0.0841990472364116,7305.5,-1414.8490000000002,-49.103791709176754,5.898996718903616,0,0,0,0.0123781433969415
88,(주)글로벌스탠다드테크놀로지,083450,2016,5.03,47.1,31.68,제조업,6.13,7.24,5.84,36.71,-0.03,19.49,3.65,1.55,4.36,1.14,435.0,25.35,11.353118498705047,7.576134465726164,7.241160279483378,28.28732135682718,-18.862275449101794,0.5109612330268662,0.0017784041339507,0.0017507349783635,0.5595997368755234,0.5721586923696397,0.0554325213072948,5445.0,4188.852,-47.834453970369786,4.212543630738062,0,0,0,0.0493839394840286
89,(주)글로벌스탠다드테크놀로지,083450,2017,3.91,30.82,35.36,제조업,23.21,23.25,16.43,34.43,-0.02,34.95,5.38,2.34,6.17,1.7,584.0,25.89,30.73550158233881,79.29618251687423,28.7857847976308,14.53481869225779,356.35506355063546,0.5981191589925879,0.1756818781066591,0.1104799336751926,0.2096474303113638,1.1237600291989336,0.2001347643089423,13569.5,-4721.144,-56.18899633726109,12.619418429698776,0,0,0,0.0137194092179199
90,(주)글로벌스탠다드테크놀로지,083450,2018,5.03,22.4,35.78,제조업,10.03,12.42,9.93,33.5,-0.08,27.87,3.56,1.58,5.99,1.25,605.0,25.9,12.58166122258516,-20.256701569072987,9.622361898921763,2.564428081757014,-53.25457077399937,0.6621059346644196,0.0223371133137193,0.0180670003850596,0.4645790187248985,0.3939062126881659,0.0918430498824112,16333.5,5777.717,-50.85140591103017,7.784897959183675,0,0,0,0.0612783981517135
91,(주)금화피에스시,036190,2013,0.0,21.52,47.51,건설업,18.96,19.37,15.94,21.24,-1.44,55.37,10.69,1.41,6.56,1.16,615.0,35.97,10.696978335233752,53.49829982259018,27.42213314555008,35.502403230852366,32.51845695008067,0.7458791593205161,0.0675006296700529,0.0580777982446635,0.1274672708962739,1.389471916715641,0.1996893627739064,23778.5,-7271.791999999999,-60.089719382904974,16.276363154789852,0,0,0,0.0790864545334152
92,(주)금화피에스시,036190,2014,0.0,18.37,45.39,건설업,15.58,17.06,14.22,17.87,-1.04,63.21,10.89,1.51,7.61,1.26,704.0,36.03,24.180776411510976,14.152249551534416,13.526105920062577,10.582654688942997,-13.485094451003544,0.7653582861987371,0.05704867833327,0.0475499915626054,0.0850919181408255,1.82401396955548,0.163294486833947,25276.5,-6049.683,-57.99174170815802,12.974081378670268,0,0,0,0.0652896135673304
93,(주)금화피에스시,036190,2015,1.22,26.8,45.94,건설업,15.95,16.07,13.07,16.81,-0.58,78.66,10.75,1.67,7.32,1.36,776.0,36.06,27.50272175851521,24.43574924063449,11.62694905861031,19.577623404066863,18.05620708772229,0.7259976084909154,0.1305488830806023,0.1045641395092596,0.1897008547008547,1.1142739230272696,0.1463106210516291,25566.0,-17357.754,-61.56467368250333,11.808361232360046,0,0,0,0.0084629402042632
94,(주)금화피에스시,036190,2016,1.36,27.46,48.41,건설업,14.76,15.09,11.84,17.15,-0.52,78.34,9.18,1.48,5.45,1.16,839.0,36.89,8.213385378547613,-0.4034411153960249,13.189445223447008,13.774457413149063,7.705089766282557,0.7293104410424301,0.1499609367733775,0.1372107668348807,0.2190354609929078,0.9835562417455682,0.1393766625123235,28749.5,-27737.117,-60.9169728217003,12.70847764852054,0,0,0,0.0354398386506565
95,(주)금화피에스시,036190,2017,1.27,25.74,50.37,건설업,15.16,11.48,9.02,20.75,-0.98,68.59,7.92,1.17,4.39,0.92,818.0,36.89,-4.6366573983617645,-12.43989822056183,9.197439393041314,7.721032757305754,13.576603166085324,0.74367010736534,0.2008599588152254,0.2260984925795259,0.1841958041958042,1.1112118425653712,0.1330648120566916,31840.0,-45292.824,-59.96664380877188,16.9107842279694,0,0,0,0.1281598973671166
96,(주)금화피에스시,036190,2018,2.06,18.93,53.96,건설업,16.75,19.63,16.05,21.96,-1.03,77.78,9.16,1.15,5.23,0.94,1396.0,36.68,0.6855791962174941,13.38552448707856,19.81251390947038,13.32979334222648,22.20942593905032,0.8056727970866537,0.0849510125097137,0.0955783085540893,0.2349016301292861,0.6776729799326517,0.1845639884807021,37624.5,-19843.105,-62.97630860841233,17.487508946671408,0,0,0,0.0743548753466165
97,(주)기가레인,049080,2014,30.31,74.57,7.34,제조업,7.15,11.26,6.1,18.57,0.8,11.37,1.64,1.39,1.64,0.75,377.0,40.9,30.83885470894463,0.9779306270571356,21.13615234187157,7.671966308641573,-29.70885782685922,0.2050347169582486,0.1048103453503532,0.1444540791274459,0.2816705589689736,1.51647886131409,0.0681680361420211,11025.5,9520.88,-58.21048268779349,17.715134926190203,0,0,0,0.0633416563064804
98,(주)기가레인,049080,2016,48.24,170.38,-16.1,제조업,-5.92,-16.29,-6.73,1.26,2.6,8.52,1.04,1.22,0.82,0.49,350.0,38.72,0.2387260583981895,22.523385734701836,-12.39333789641798,2.6186428392572387,51.68938630456691,0.0182621426553309,-0.0112244111679038,-0.0231691961031214,1.0005353418204137,0.6298159167030539,-0.0600518840058562,-13980.5,10180.965,-50.37492504884641,-0.2714560275697528,0,0,0,0.1139770693882961
99,(주)기가레인,049080,2017,36.97,104.84,-2.88,제조업,3.1,-1.88,-0.55,17.39,2.47,6.04,1.43,1.37,1.05,0.59,200.0,33.6,-7.798626120235129,32.72052488567831,53.94725419726721,16.628567025402617,157.44400527009225,0.0013378994428171,-0.0168311053361816,-0.0305300056925427,0.6494738261517075,0.7880376891228225,0.0191049838130684,-1938.0,6563.816,-48.99847787714629,12.328359848598335,0,0,0,0.0213320550079396
100,(주)기가레인,049080,2018,38.34,161.25,9.44,제조업,-1.38,-27.86,-12.0,15.01,2.59,5.04,2.0,1.59,1.23,0.69,222.0,30.1,-14.131927854753942,24.608762521097365,-22.678726499678582,-1.3841478186182747,-147.7255351681957,-0.1344060207465636,-0.0547807541565706,-0.0786394383355239,1.2120727528925297,0.5092326479225522,-0.0518887412485902,1367.5,12479.046,-53.967590773635685,4.43534607123393,0,0,0,0.0947648510883852
101,(주)기산텔레콤,035460,2013,18.29,115.82,35.62,제조업,6.74,10.89,5.17,21.66,0.87,11.08,34.94,2.34,1.89,1.05,85.0,35.99,-18.804780876494025,6.927175843694494,15.864454104134277,7.613845838738308,198.5422740524781,-0.2046795498090368,-0.0252375937369148,-0.0250302023557837,1.5525892529576617,0.3456490337643222,0.0588750301353871,3417.5,2687.373,-48.62546647729338,3.7807183126950568,0,0,0,0.0744739756367663
102,(주)기산텔레콤,035460,2014,19.2,102.7,39.69,제조업,2.23,7.2,3.5,20.47,0.24,10.39,34.67,1.99,1.82,0.95,98.0,35.99,10.893032384690873,-6.2317527433806505,5.449516663471807,-0.9617946733324028,-65.87890625,-0.180057140660833,-0.0119534162684329,-0.0125214730513205,1.5495799034258984,0.3269632839224629,0.031196750925653,3433.5,1811.982,-50.11471660834499,1.697431286235774,0,0,0,0.0493611767232123
103,(주)기산텔레콤,035460,2015,16.16,79.87,50.62,제조업,2.07,3.95,2.21,16.94,0.49,11.1,37.38,1.97,2.17,1.03,86.0,35.85,-11.283185840707963,6.977399613485076,9.743682966733322,-2.61360870177956,-8.700629650829994,-0.1643797771433833,0.118821780484917,0.1133093299544604,0.6439404287052148,0.6895707221133227,0.0240222067277965,1671.0,-8570.716,-50.78728603286811,1.811042390636173,0,0,0,0.0919571953682678
104,(주)기산텔레콤,035460,2016,18.7,86.13,43.63,제조업,-3.88,-6.62,-3.51,16.48,0.35,8.17,27.64,1.44,1.74,0.79,95.0,35.22,13.566084788029926,-25.76683268306758,-5.650867270877209,-2.3719626905923987,-282.69592476489026,-0.2048376229618649,-0.028055518124242,-0.0351855607381869,0.6692165873384807,0.6914463926694515,-0.0340520145532947,-659.5,2991.541,-48.091795792144616,-2.5859528155208547,0,0,0,0.009430135875076
105,(주)기산텔레콤,035460,2017,0.0,100.44,47.27,제조업,-4.48,-13.79,-7.67,14.33,0.41,8.71,28.83,1.7,1.83,0.88,89.0,35.22,-6.63153271848924,7.260190630703711,-12.236964209575882,-5.488478641692494,-10.878517501715857,-0.2851276786860002,0.0086972639263156,0.0096111426230541,0.8327922908470953,0.6016995209375935,-0.072515220211871,-3072.5,-132.07,-48.2538655906931,-0.255420054200542,0,0,0,0.0968834688346883
